"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"5102629","2021-09-02T04:00:00","22.59","-127.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T05:00:00","28.73","-121.74",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T05:00:00","22.59","-127.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-02T05:01:00","29.07","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","199",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602710","2021-09-02T06:00:00","23.57","-121.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-02T06:00:00","29.07","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","199",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T06:00:00","22.58","-127.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T06:01:00","28.72","-121.74",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602715","2021-09-02T07:00:00","28.72","-121.74",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T07:00:00","29.06","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T07:00:00","22.57","-127.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T08:00:00","28.71","-121.74",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T08:00:00","29.05","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T08:00:00","22.57","-127.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-02T09:00:00","23.54","-121.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T09:00:00","28.70","-121.74",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T09:00:00","29.05","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T09:00:00","22.57","-127.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T10:00:00","28.70","-121.75",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T10:00:00","29.05","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T10:00:00","22.57","-127.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T11:00:00","28.69","-121.75",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T11:00:00","29.05","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T11:00:00","22.57","-127.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-02T12:00:00","23.52","-121.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"237","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T12:00:00","28.68","-121.75",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T12:00:00","29.04","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T12:00:00","22.58","-127.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T13:00:00","28.69","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T13:00:00","29.04","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T13:00:00","22.58","-127.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102629","2021-09-02T14:00:00","22.58","-127.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T14:01:00","28.69","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T14:01:00","29.04","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602710","2021-09-02T15:00:00","23.51","-121.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","31","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T15:00:00","28.69","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T15:00:00","29.04","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T15:00:00","22.59","-127.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","228",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T16:00:00","28.69","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T16:00:00","29.04","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T16:00:00","22.59","-127.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","228",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T17:00:00","28.69","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T17:00:00","29.04","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T17:00:00","22.60","-127.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","228",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-02T18:00:00","23.51","-121.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","31","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T18:00:00","28.69","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T18:00:00","29.03","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T18:00:00","22.60","-127.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"9V9923","2021-09-02T18:00:00","24.30","-121.60",,,"1","6","2","5","9",,"1",,"50","3","77",,,"2",,"10150",,,"8","230",,,,"3","217","8",,"A","A","A","A",,,"2",,,,"237","41","798","172","5","1","2","2","11111F","11A1A11AA113AA",,"5",,,,
"VROQ7","2021-09-02T18:00:00","21.20","-128.40",,,"1","4","0","0",,,"1","0",,"3",,,"97","2",,"10190",,,"0","250",,,,"3","240","7",,,"A",,,,,"8","7",,"8","237","18","992","114","5","1","2","2","11171F","1111A11AA1133A",,,"1",,,"4"
"4602715","2021-09-02T19:00:00","28.68","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T19:00:00","29.03","-123.58",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T19:00:00","22.60","-127.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-02T20:00:00","29.04","-123.57",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T20:00:00","22.60","-127.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","230",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T20:01:00","28.68","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602710","2021-09-02T21:00:00","23.50","-121.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","31","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T21:00:00","28.67","-121.76",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T21:00:00","29.03","-123.57",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","199",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T21:00:00","22.60","-127.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T22:00:00","28.67","-121.77",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T22:00:00","29.04","-123.57",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","199",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T22:00:00","22.60","-127.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-02T23:00:00","28.67","-121.77",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-02T23:00:00","29.04","-123.56",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","199",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-02T23:00:00","22.59","-127.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-03T00:00:00","23.49","-121.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","31","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T00:00:00","28.67","-121.77",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T00:00:00","29.04","-123.56",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","199",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T00:00:00","22.59","-127.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","232",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T01:00:00","28.67","-121.77",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T01:00:00","29.03","-123.55",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","199",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T01:00:00","22.58","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T02:00:00","28.67","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T02:00:00","29.03","-123.55",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","199",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T02:00:00","22.58","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-03T03:00:00","23.47","-121.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T03:00:00","28.66","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T03:00:00","29.02","-123.54",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T03:00:00","22.58","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","230",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T04:00:00","28.66","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T04:00:00","29.02","-123.54",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T04:00:00","22.56","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","230",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T05:00:00","28.66","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T05:00:00","29.02","-123.53",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T05:00:00","22.56","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-03T06:00:00","23.45","-121.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T06:00:00","28.66","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T06:00:00","29.01","-123.53",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T06:00:00","22.55","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T07:00:00","28.65","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T07:00:00","29.01","-123.53",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T07:00:00","22.55","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T08:00:00","28.65","-121.79",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T08:00:00","29.00","-123.53",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T08:00:00","22.55","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-03T09:00:00","23.44","-121.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T09:00:00","28.64","-121.79",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T09:00:00","29.00","-123.53",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T09:00:00","22.55","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T10:00:00","28.64","-121.79",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T10:00:00","28.99","-123.53",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T10:00:00","22.55","-127.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-03T11:00:00","28.63","-121.80",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","205",,,,,,,,,,,,,"237","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-03T11:00:00","28.99","-123.53",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","198",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-03T11:00:00","22.53","-127.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
