"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4100010","2021-09-01T02:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","153",,"34",,,,,"10135",,,"8","281",,,"233","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T02:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","116",,"21",,,,,"10135",,,"8","282",,,"224","9","295",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-01T02:38:00","23.38","-72.15",,,"1","5","2","5","9",,"1","5","133",,"123",,,,,"10120",,,"8","271",,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T02:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","171",,"37",,,,,"10134",,,"8","281",,,"231","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T02:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","116",,"19",,,,,"10134",,,"8","283",,,"226","9","295",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-01T02:44:00","23.40","-72.17",,,"1","5","2","5","9",,"1","5","133",,"108",,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T02:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","176",,"42",,,,,"10134",,,"8","282",,,"231","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T02:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","120","1","20",,,,,"10134",,,,"282",,,"226","1","295",,,,,,,,"10","2","8","10","2","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"4102528","2021-09-01T02:58:00","25.38","-73.13",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","53","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"4102530","2021-09-01T02:59:00","26.28","-75.25",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","65","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"WDJ4838","2021-09-01T02:59:00","23.46","-72.25",,,"1","5","2","5","9",,"1","5","134",,"108",,,,,"10120",,,"8","271",,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"1301573","2021-09-01T03:00:00","24.83","-70.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,,"242","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1301578","2021-09-01T03:00:00","25.09","-71.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"242","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-01T03:00:00","24.40","-72.46",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","302",,,,,,,,,,,,,"242","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-01T03:00:00","28.73","-71.68",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","293",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3ETA8","2021-09-01T03:00:00","21.60","-72.80",,,"1","6","2","5","3","4","1",,"50","3","10",,,,,"10132",,,"8","280",,"220","193","3","300",,,"A",,"A","A",,,,,,,"242","12","798","172","5","1","2","1","111112","11AAA111118AAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T03:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","180","1","40",,,,,"10133","1","11",,"282",,,"233","1","297",,,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-01T03:00:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","128",,"19",,,,,"10134",,,"8","282",,,"229","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4101570","2021-09-01T03:00:00","29.18","-79.29",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","297",,,,,,,,,,,,,"242","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-01T03:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10136",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4101855","2021-09-01T03:00:00","28.24","-70.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"242","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4102527","2021-09-01T03:00:00","29.11","-74.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"242","94","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-01T03:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10136",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-01T03:00:00","28.56","-71.35",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","292",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-01T03:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10135",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-01T03:00:00","23.18","-75.08",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","262",,,,,,,,,,,,,"242","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"9HA4455","2021-09-01T03:00:00","26.00","-78.20",,,"1","6","2","5","6","4","1",,"140","4","36","1","97","2",,"10160","4","0","8","280",,"250","239","1","290",,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","111111","1111A111118AA1",,"5",,,,,,,,,,,,,
"C6FM8","2021-09-01T03:00:00","26.20","-78.90",,,"1","5","2","5","3","2","1",,,,,,,,,"10136","2","11",,,,,,,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,,,
"C6FN5","2021-09-01T03:00:00","26.00","-78.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10140","0","13","8","284",,"252","240",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"H3GR","2021-09-01T03:00:00","25.80","-78.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10147","1","16","8","280",,"248","236",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"J8QX9","2021-09-01T03:00:00","26.00","-77.80",,,"1","6","2","5","6","4","1",,"320","4","62","1","98","2","1","10140","2","17","8","283",,"244","226","1","300","3","3","4","7","4","4",,"2","2",,,,"242","67","798","172","5","1","2","1","111111","111111111111A1",,"5",,"1",,,,,,,,,,,
"J8QY2","2021-09-01T03:00:00","24.70","-75.40",,,"1","4","0","0","7","3","1","0","50","4","15",,"97",,"1","10130","0","11","0","277","0","271","269","1","260",,,,"A",,,,"2","0",,,,"242","45","992","114","5","1","2","1","111111","111A11111181A1",,,"1","1",,,,,,,,,,,"4"
"KPDL","2021-09-01T03:00:00","23.00","-71.50",,,"1","5","2","5","7","5","1",,,,,,,,,"10115","1","9","8","284",,"246","231",,,,,"A",,"A","A",,,,,,,"242","31","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"SPGF1","2021-09-01T03:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","170","4","26",,,,,"10139","1","10",,"284",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"WTEO","2021-09-01T03:00:00","27.50","-79.90",,,"1","6","2","5","9",,"1",,"190","4","62",,,,,"10134",,,"8","295",,,"242","3","308",,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T03:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","176",,"43",,,,,"10133",,,"8","282",,,"233","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T03:10:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","127",,"23",,,,,"10133",,,"8","282",,,"230","9","295",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-01T03:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","175",,"47",,,,,"10132",,,"8","282",,,"237","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T03:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","133",,"22",,,,,"10133",,,"8","282",,,"232","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-01T03:23:00","23.56","-72.37",,,"1","5","2","5","9",,"1","5","134",,"108",,,,,"10120",,,"8","271",,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T03:30:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"170",,"44",,,,,"10131",,,"8","281",,,"236","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T03:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","143",,"20",,,,,"10134",,,"8","282",,,"233","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"KPDL","2021-09-01T03:37:00","23.22","-71.74",,,"1","5","2","5","9",,"1","5","193",,"5",,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"242","31","798","172","5","0",,"1","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T03:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","165",,"47",,,,,"10130",,,"8","281",,,"236","9","296",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T03:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","154",,"19",,,,,"10135",,,"8","282",,,"234","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-01T03:50:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"170",,"48",,,,,"10130",,,"8","281",,,"235","9","296",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T03:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","150","1","10",,,,,"10134",,,,"281",,,"233","1","294",,,,,,,,"9","2","9","9","2","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"WDJ4838","2021-09-01T03:53:00","23.67","-72.51",,,"1","5","2","5","9",,"1","5","134",,"113",,,,,"10130",,,,,,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"1301573","2021-09-01T04:00:00","24.82","-70.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,,"242","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1301578","2021-09-01T04:00:00","25.09","-71.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"242","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-01T04:00:00","24.39","-72.46",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","301",,,,,,,,,,,,,"242","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-01T04:00:00","28.73","-71.68",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","292",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3FPQ9","2021-09-01T04:00:00","25.80","-78.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10136","0","5","8","279",,"267","263",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T04:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","180","1","50",,,,,"10130","0","3",,"281",,,"235","1","296",,,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-01T04:00:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","110","1","20",,,,,"10134","0","0",,"281",,,"234","1","294",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4101570","2021-09-01T04:00:00","29.18","-79.29",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,"9","297",,,,,,,,,,,,,"242","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-01T04:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10134",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-01T04:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10135",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-01T04:00:00","28.56","-71.35",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,"9","292",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-01T04:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10133",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-01T04:00:00","23.18","-75.08",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,"9","260",,,,,,,,,,,,,"242","35","798","172","7","0",,"1","2FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"9V5223","2021-09-01T04:00:00","26.40","-78.80",,,"1","4","0","0","0","0","1","0","361","4","0",,"98","13","2","10166","7",,"0","290","0","260","248","3","300",,,,"A",,,,,,,,,"242","68","992","114","5","1","2","1","111111","11111111118AA7",,,"1","2",,,,,,,,,,,"4"
"C6FM8","2021-09-01T04:00:00","26.10","-78.90",,,"1","5","2","5","3","2","1",,,,,,,,,"10136","2","7",,,,,,,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,,,
"C6FN5","2021-09-01T04:00:00","26.10","-78.50",,,"1","5","2","5","7","4","1",,,,,,,,,"10137","0","1","8","285",,"254","243",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"H3GR","2021-09-01T04:00:00","25.80","-78.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10142","0","6","8","279",,"246","233",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"SPGF1","2021-09-01T04:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","170","4","31",,,,,"10139","1","4",,"286",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"WTEO","2021-09-01T04:00:00","27.40","-79.90",,,"1","6","2","5","9",,"1",,"210","4","67",,,,,"10134",,,"8","291",,,"246","3","307",,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T04:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","177",,"47",,,,,"10131",,,"8","281",,,"236","9","295",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T04:10:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","107",,"12",,,,,"10133",,,"8","280",,,"234","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-01T04:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","176",,"48",,,,,"10130",,,"8","281",,,"237","9","295",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T04:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","138",,"16",,,,,"10133",,,"8","280",,,"236","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-01T04:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","183",,"49",,,,,"10130",,,"8","281",,,"237","9","295",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T04:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","126",,"21",,,,,"10132",,,"8","280",,,"234","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-01T04:32:00","23.82","-72.70",,,"1","5","2","5","9",,"1","5","133",,"134",,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"WDJ4838","2021-09-01T04:38:00","23.84","-72.73",,,"1","5","2","5","9",,"1","5","132",,"129",,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T04:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","175",,"50",,,,,"10130",,,"8","281",,,"238","9","295",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T04:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","144",,"22",,,,,"10133",,,"8","281",,,"234","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WTDH","2021-09-01T04:45:00","29.45","-77.95",,,"1","5","2","5","6","2","1",,"170",,"77",,,,,,,,,,,,,,,,,,,,,,,,,,,"242","97","798","172","5","0",,"1","FF11FF","11AAAAAAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T04:50:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"180",,"55",,,,,"10131",,,"8","281",,,"241","9","295",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-01T04:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","140","1","20",,,,,"10132",,,,"280",,,"229","1","294",,,,,,,,"9","2","8","9","2","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"KPDL","2021-09-01T04:56:00","23.55","-72.15",,,"1","5","2","5","9",,"1","5","144",,"15",,,,,"10130",,,"8","270",,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"WDJ4838","2021-09-01T04:56:00","23.91","-72.82",,,"1","5","2","5","9",,"1","5","133",,"129",,,,,"10130",,,,,,,,,,,,,,,,,,,,,,"242","32","798","172","5","0",,"1","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"1301573","2021-09-01T05:00:00","24.81","-70.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,,"242","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-01T05:00:00","24.38","-72.45",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,"9","301",,,,,,,,,,,,,"242","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-01T05:00:00","28.72","-71.68",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","292",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3ETA8","2021-09-01T05:00:00","21.10","-72.40",,,"1","5","2","5","3","4","1",,,,,,,,,"10126",,,,,,,,,,,,"A",,"A","A",,,,,,,"242","12","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AAA",,"5",,,,,,,,,,,,,
"3FPQ9","2021-09-01T05:00:00","25.80","-78.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10135","8","4","8","278",,"272","270",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-01T05:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","180","1","50",,,,,"10131","4","0",,"281",,,"239","1","295",,,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-01T05:00:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","130","1","20",,,,,"10132","7","3",,"281",,,"231","1","294",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4101570","2021-09-01T05:00:00","29.19","-79.28",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,"9","297",,,,,,,,,,,,,"242","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-01T05:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10133",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-01T05:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10134",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-01T05:00:00","28.55","-71.35",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","291",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-01T05:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10133",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-01T05:00:00","23.18","-75.08",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","260",,,,,,,,,,,,,"242","35","798","172","7","0",,"1","2FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"C6FM8","2021-09-01T05:00:00","26.10","-78.80",,,"1","5","2","5","3","2","1",,,,,,,,,"10134","7","2",,,,,,,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,,,
"C6FN5","2021-09-01T05:00:00","26.20","-78.80",,,"1","5","2","5","6","4","1",,,,,,,,,"10131","8","10","8","285",,"260","252",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
