"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","IND_FOR_PRECIP"
"4601768","2021-09-01T01:00:00","25.86","-153.92",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","259",,,,,,,,,,,,,"234","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601772","2021-09-01T01:00:00","29.27","-151.82",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,,"9","249",,,,,,,,,,,,,"234","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601841","2021-09-01T01:00:00","26.63","-158.55",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,,"9","269",,,,,,,,,,,,,"234","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5100000","2021-09-01T01:00:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","65",,"50",,,,,"10136",,,"8","236",,,,"201","9","259",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"5100201","2021-09-01T01:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","264",,,,"A",,,,"7","1",,,,"234","18","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100205","2021-09-01T01:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","265",,,,"A",,,,"8","1",,,,"234","16","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100207","2021-09-01T01:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","274",,,,"A",,,,"9","2",,,,"234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100208","2021-09-01T01:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","269",,,,"A",,,,"7","2",,,,"234","29","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100211","2021-09-01T01:00:00","21.30","-158.00",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","268",,,,,,,,"7","2","15","11","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"5100212","2021-09-01T01:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","275",,,,"A",,,,"10","1","19","12","1","234","18","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1873A",,,"6",,,,,,,,"4"
"5102747","2021-09-01T01:00:00","29.49","-158.48",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,,"9","261",,,,,,,,,,,,,"234","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5102748","2021-09-01T01:00:00","21.49","-151.31",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,,"9","261",,,,,,,,,,,,,"234","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5102760","2021-09-01T01:00:00","27.02","-153.86",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,,"9","252",,,,,,,,,,,,,"234","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5201694","2021-09-01T01:00:00","26.37","-155.59",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","259",,,,,,,,,,,,,"234","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KCDK","2021-09-01T01:00:00","21.30","-157.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10118","6","20",,,,,,,,,,,"A",,"A","A",,,,,,,"234","17","798","172","5","1","2","2","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,
"KLIH1","2021-09-01T01:00:00","20.90","-156.47",,,"1","4","2","5",,,"5",,,,,,,,,"10127","6","16","0","259",,,,,"1","268",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:00:00","20.04","-155.83",,,"1","4","2","5",,,"5",,,,,,,,,"10117","6","20","0","276",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,"4"
"MASKSTID","2021-09-01T01:00:00","22.80","-157.90",,,"1","4",,"0",,,"2","0","50","4","26",,,,,"10130",,,,"256",,,,"196","3","267",,,,"A",,,,,,,,,"234","27","792","103","5","0",,"2","111111","11AAA11A118AAA",,,"3",,,,,,,,"4"
"MOKH1","2021-09-01T01:00:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","26",,,,,"10128","6","17",,"264",,,,,"1","281",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAA1","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:00:00","21.95","-159.36",,,"1","4","2","5",,,"5",,,,,,,,,"10133","6","18",,"267",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1FF1F","1AAAA11AAAAAA1","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:00:00","21.30","-157.87",,,"1","4","2","5",,,"5",,,,,,,,,"10126","6","18","0","283",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,"4"
"WTEE","2021-09-01T01:00:00","22.80","-157.90",,,"1","6","2","5","9",,"1",,"90","4","21",,,,,"10130",,,"8","254",,,,"202","3","267",,,"A",,"A","A",,,,,,,"234","27","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,
"4601829","2021-09-01T01:04:00","26.31","-152.94",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,,"9","260",,,,,,,,,,,,,"234","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5102752","2021-09-01T01:04:00","28.99","-152.14",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,,"9","249",,,,,,,,,,,,,"234","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KLIH1","2021-09-01T01:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","62",,,,,"10127",,,"0","259",,,,,"1","268",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","190","4","21",,,,,"10117",,,"0","278",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","15",,,,,"10128",,,,"264",,,,,"1","281",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","46",,,,,"10133",,,,"260",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:06:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","20","4","15",,,,,"10125",,,"0","285",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-01T01:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","67",,"44",,,,,"10135",,,"8","238",,,,"201","9","259",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-01T01:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10126",,,"0","259",,,,,"1","268",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","200","4","31",,,,,"10116",,,"0","277",,,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","36",,,,,"10127",,,,"266",,,,,"1","281",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","31",,,,,"10133",,,,"264",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:12:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","350","4","31",,,,,"10125",,,"0","282",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-01T01:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","67",,,,,"10126",,,"0","257",,,,,"1","268",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","220","4","46",,,,,"10116",,,"0","274",,,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","50","4","41",,,,,"10127",,,,"270",,,,,"1","281",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","41",,,,,"10132",,,,"260",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:18:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","360","4","31",,,,,"10125",,,"0","283",,,,,"1","265",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-01T01:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","75",,"40",,,,,"10134",,,"8","240",,,,"202","9","259",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-01T01:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","62",,,,,"10126",,,"0","259",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","220","4","51",,,,,"10116",,,"0","273",,,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","31",,,,,"10127",,,,"274",,,,,"1","281",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","41",,,,,"10132",,,,"262",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:24:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","360","4","26",,,,,"10124",,,"0","281",,,,,"1","265",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100205","2021-09-01T01:26:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,,"234","16","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100207","2021-09-01T01:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100208","2021-09-01T01:26:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,,"234","29","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100212","2021-09-01T01:26:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","277",,,,,,,,"10","1","19","11","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"5100201","2021-09-01T01:27:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","264",,,,,,,,,,,,,"234","18","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100000","2021-09-01T01:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","82",,"41",,,,,"10133",,,"8","241",,,,"203","9","259",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"5100211","2021-09-01T01:30:00","21.30","-158.00",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","268",,,,,,,,"7","2","16","12","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-01T01:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","67",,,,,"10126",,,"0","258",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","220","4","41",,,,,"10116",,,"0","273",,,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","36",,,,,"10126",,,,"272",,,,,"1","281",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","30","4","36",,,,,"10132",,,,"267",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:30:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","340","4","26",,,,,"10124",,,"0","281",,,,,"1","265",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-01T01:36:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10125",,,"0","259",,,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:36:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","51",,,,,"10115",,,"0","273",,,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:36:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","36",,,,,"10126",,,,"275",,,,,"1","281",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:36:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","30","4","36",,,,,"10132",,,,"264",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:36:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","360","4","15",,,,,"10125",,,"0","277",,,,,"1","265",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-01T01:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","73",,"39",,,,,"10133",,,"8","242",,,,"205","9","259",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-01T01:42:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","67",,,,,"10125",,,"0","259",,,,,"1","271",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","220","4","51",,,,,"10115",,,"0","272",,,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","36",,,,,"10126",,,,"275",,,,,"1","282",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","41",,,,,"10132",,,,"261",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:42:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","20","4","10",,,,,"10124",,,"0","278",,,,,"1","265",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-01T01:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","67",,,,,,,,,,,,,,,,,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","FF11FF","11AAAAAAAA8AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","210","4","36",,,,,"10115",,,"0","272",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","26",,,,,"10125",,,,"274",,,,,"1","282",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","31",,,,,"10131",,,,"264",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:48:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","340","4","26",,,,,,,,,,,,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","FF11FF","11AAAAAAAA8AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-01T01:50:00","23.50","-153.80",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10131",,,,"244",,,,"201","1","259",,,,,,,,"4","1","12","8","2","234","33","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-01T01:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","67",,,,,"10124",,,"0","258",,,,,"1","272",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-01T01:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","220","4","36",,,,,"10115",,,"0","273",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-01T01:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","31",,,,,"10125",,,,"270",,,,,"1","282",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-01T01:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","30","4","36",,,,,"10131",,,,"264",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","2","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-01T01:54:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","350","4","21",,,,,"10124",,,"0","276",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100205","2021-09-01T01:56:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,,"234","16","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100207","2021-09-01T01:56:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100208","2021-09-01T01:56:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,,"234","29","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100212","2021-09-01T01:56:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","275",,,,,,,,"10","1","18","11","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"5100201","2021-09-01T01:57:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","264",,,,,,,,,,,,,"234","18","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"2101599","2021-09-01T02:00:00","22.42","-157.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,,"234","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"3201761","2021-09-01T02:00:00","22.20","-154.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,,"234","24","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4601767","2021-09-01T02:00:00","27.36","-155.17",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,,"9","258",,,,,,,,,,,,,"234","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601768","2021-09-01T02:00:00","25.87","-153.92",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","260",,,,,,,,,,,,,"234","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601772","2021-09-01T02:00:00","29.27","-151.82",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,,"9","249",,,,,,,,,,,,,"234","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601829","2021-09-01T02:00:00","26.32","-152.93",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,,"9","258",,,,,,,,,,,,,"234","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601834","2021-09-01T02:00:00","20.88","-156.67",,,"1","3","2","5",,,"11",,,,,,,,,"10092",,,,,,,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","FFFF2F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4601841","2021-09-01T02:00:00","26.63","-158.56",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,,"9","268",,,,,,,,,,,,,"234","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5100000","2021-09-01T02:00:00","23.53","-153.79",,,"1","5","2","5",,,"11",,"90",,"47",,,,,"10131",,,"8","247",,,,"203","9","259",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"5100201","2021-09-01T02:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","264",,,,"A",,,,"7","1",,,,"234","18","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100205","2021-09-01T02:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","265",,,,"A",,,,"8","2",,,,"234","16","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100207","2021-09-01T02:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","271",,,,"A",,,,"8","1",,,,"234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
