"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"OZDL2","2019-09-26T18:00:00","25.70","-115.90",,,"1","6","2","5","3","4","1",,"290","4","26","1","98","3","0","10100",,,"8","230",,"200","186","1","240","4","4","1","4","8","4",,,,,,,"238","55","798","172","5","1","2","2","111111","11111111111AAA",,"5",,"0",,,,,,,,,,
"VRKF2","2019-09-26T21:00:00","22.80","-111.00",,,"1","6","2","5","3","4","1",,"360","4","72","1","98",,"0","10142","2","10","8","260",,"230","215","1","280","1","1","1","9","A","A",,"4","2",,,,"238","21","798","172","5","1","2","2","111111","111A11111111A1",,"5",,"0",,,,,,,,,,
"VRKF2","2019-09-26T23:00:00","22.40","-110.40",,,"1","4","0","0","3","4","1","0","320","4","87",,"98","1","0","10102",,,"0","270","0","250","241","1","270","2","2","1","6","4","0",,"6","2","38","10","2","238","20","992","114","5","1","2","2","111111","1111111111111A",,,"1","0",,,,,,,,,,"4"
"D5LA6","2019-09-27T00:00:00","23.20","-112.00",,,"1","6","2","5","3","3","1",,"330","4","72","1","97","1","0","10130",,,"8","250",,"230","222","7","260","3","2","A","5","4","6",,"4","3","35","6","4","238","32","798","172","5","1","2","2","111111","1111111111111A",,"5",,"0",,,,,,,,,,
"EUCDE22","2019-09-27T07:00:00","28.89","-119.96",,,"1","5","2","5","3","4","1",,,,,,,,,"10153","2","1","8","204",,,"166",,,,,,,,,,,,,,,"238","89","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T08:00:00","28.72","-119.70",,,"1","5","2","5","3","4","1",,,,,,,,,"10151","7","4","8","206",,,"164",,,,,,,,,,,,,,,"238","89","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T09:00:00","28.54","-119.44",,,"1","5","2","5","3","4","1",,,,,,,,,"10147","7","6","8","204",,,"182",,,,,,,,,,,,,,,"238","89","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T10:00:00","28.35","-119.18",,,"1","5","2","5","3","4","1",,,,,,,,,"10145","7","8","8","204",,,"177",,,,,,,,,,,,,,,"238","89","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T11:00:00","28.17","-118.92",,,"1","5","2","5","3","4","1",,,,,,,,,"10143","7","9","8","206",,,"167",,,,,,,,,,,,,,,"238","88","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T12:00:00","27.99","-118.66",,,"1","5","2","5","3","4","1",,,,,,,,,"10142","7","5","8","205",,,"180",,,,,,,,,,,,,,,"238","78","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T13:00:00","27.80","-118.40",,,"1","5","2","5","3","4","1",,,,,,,,,"10145","2","1","8","206",,,"176",,,,,,,,,,,,,,,"238","78","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T14:00:00","27.62","-118.14",,,"1","5","2","5","3","4","1",,,,,,,,,"10147","2","4","8","209",,,"172",,,,,,,,,,,,,,,"238","78","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"VRRQ4","2019-09-27T14:00:00","26.70","-116.60",,,"1","6","2","5","3","4","1",,"300","4","77","1","98",,,"10140",,,"8","200",,"180","169","7","240","6","5","4","5","4","A",,,,,,,"238","66","798","172","5","1","2","2","111111","111AA111111AAA",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T15:00:00","27.44","-117.89",,,"1","5","2","5","3","4","1",,,,,,,,,"10150","2","8","8","205",,,"180",,,,,,,,,,,,,,,"238","77","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T16:00:00","27.25","-117.63",,,"1","5","2","5","3","4","1",,,,,,,,,"10154","2","9","8","211",,,"174",,,,,,,,,,,,,,,"238","77","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"OZDL2","2019-09-27T16:00:00","22.00","-110.10",,,"1","6","2","5","3","4","1",,"340","4","134","1","98","3","0","10060",,,"8","260",,"230","218","1","300","2","0","0","9","0","4",,,,,,,"238","20","798","172","5","1","2","2","111211","11111111111AAA",,"5",,"0",,,,,,,,,,
"EUCDE22","2019-09-27T17:00:00","27.08","-117.38",,,"1","5","2","5","3","4","1",,,,,,,,,"10155","2","8","8","211",,,"174",,,,,,,,,,,,,,,"238","77","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"3EUQ8","2019-09-27T18:00:00","27.80","-118.90",,,"1","6","2","5","3","4","1",,"360","3","46","1","98","2",,"10160","8","5","8","210",,"190","178","1","200","7","7","A","5","1","A",,"5","1","31","10","1","238","78","798","172","5","1","2","2","111111","1111A111111111",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T18:00:00","26.91","-117.12",,,"1","5","2","5","3","4","1",,,,,,,,,"10153","2","3","8","214",,,"176",,,,,,,,,,,,,,,"238","67","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T19:00:00","26.73","-116.86",,,"1","5","2","5","3","4","1",,,,,,,,,"10145","7","8","8","211",,,"185",,,,,,,,,,,,,,,"238","66","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T20:00:00","26.55","-116.61",,,"1","5","2","5","3","4","1",,,,,,,,,"10135","7","19","8","218",,,"180",,,,,,,,,,,,,,,"238","66","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T21:00:00","26.37","-116.35",,,"1","5","2","5","3","4","1",,,,,,,,,"10128","7","25","8","220",,,"177",,,,,,,,,,,,,,,"238","66","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T22:00:00","26.19","-116.10",,,"1","5","2","5","3","4","1",,,,,,,,,"10118","7","27","8","219",,,"174",,,,,,,,,,,,,,,"238","66","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-27T23:00:00","26.00","-115.84",,,"1","5","2","5","3","4","1",,,,,,,,,"10113","7","22","8","221",,,"174",,,,,,,,,,,,,,,"238","65","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"3EUQ8","2019-09-28T00:00:00","26.70","-117.20",,,"1","6","2","5","3","4","1",,"340","3","82","1","97","2","2","10130","0","0","8","230",,"210","199","1","200","8","8","7","2","7","A",,"5","2","27","6","3","238","67","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,,,,
"EUCDE22","2019-09-28T00:00:00","25.81","-115.59",,,"1","5","2","5","3","4","1",,,,,,,,,"10111","7","17","8","221",,,"176",,,,,,,,,,,,,,,"238","55","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T01:00:00","25.63","-115.34",,,"1","5","2","5","3","4","1",,,,,,,,,"10107","7","11","8","219",,,"173",,,,,,,,,,,,,,,"238","55","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T02:00:00","25.44","-115.09",,,"1","5","2","5","3","4","1",,,,,,,,,"10106","7","7","8","219",,,"177",,,,,,,,,,,,,,,"238","55","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T03:00:00","25.27","-114.84",,,"1","5","2","5","3","4","1",,,,,,,,,"10105","7","6","8","220",,,"182",,,,,,,,,,,,,,,"238","54","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T04:00:00","25.09","-114.59",,,"1","5","2","5","3","4","1",,,,,,,,,"10105","7","2","8","223",,,"179",,,,,,,,,,,,,,,"238","54","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T05:00:00","24.91","-114.34",,,"1","5","2","5","3","4","1",,,,,,,,,"10105","7","1","8","225",,,"186",,,,,,,,,,,,,,,"238","44","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"3EUQ8","2019-09-28T06:00:00","25.60","-115.50",,,"1","6","2","5","3","4","1",,"340","3","82","1","98","2",,"10100","8","16","8","210",,"200","194","1","210","7","8","A","5","7","A",,,,,,,"238","55","798","172","5","1","2","1","111111","1111A111113AA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T06:00:00","24.74","-114.09",,,"1","5","2","5","3","4","1",,,,,,,,,"10105","4","0","8","223",,,"182",,,,,,,,,,,,,,,"238","44","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T07:00:00","24.57","-113.83",,,"1","5","2","5","3","4","1",,,,,,,,,"10104","7","1","8","226",,,"187",,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T08:00:00","24.39","-113.58",,,"1","5","2","5","3","4","1",,,,,,,,,"10099","7","6","8","224",,,"188",,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"VRRQ4","2019-09-28T08:00:00","23.20","-111.70",,,"1","6","2","5","2","4","1",,"350","4","51","1","98",,"2","10200",,,"8","230",,"210","201","7","240","7",,"7","2","0","0",,"10","3","35","10","2","238","31","798","172","5","1","2","1","111151","111A111111111A",,"5",,"2",,,,,,,,,,
"EUCDE22","2019-09-28T09:00:00","24.21","-113.33",,,"1","5","2","5","3","4","1",,,,,,,,,"10095","7","10","8","226",,,"191",,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T10:00:00","24.02","-113.08",,,"1","5","2","5","3","4","1",,,,,,,,,"10088","7","16","8","227",,,"186",,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T11:00:00","23.82","-112.83",,,"1","5","2","5","3","4","1",,,,,,,,,"10081","7","17","8","230",,,"183",,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"3EUQ8","2019-09-28T12:00:00","24.50","-113.80",,,"1","6","2","5","3","4","1",,"330","3","82","1","96","2","2","10101","7","5","8","220",,"200","189","1","230",,,"A",,"A","A",,,,,,,"238","43","798","172","5","1","2","1","111111","11141111118AA1",,"5",,"2",,,,,,,,,,
"EUCDE22","2019-09-28T12:00:00","23.63","-112.57",,,"1","5","2","5","3","4","1",,,,,,,,,"10080","7","14","8","230",,,"187",,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T13:00:00","23.46","-112.30",,,"1","5","2","5","3","4","1",,,,,,,,,"10083","7","5","8","233",,,"191",,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T14:00:00","23.26","-112.03",,,"1","5","2","5","3","4","1",,,,,,,,,"10089","2","8","8","235",,,"190",,,,,,,,,,,,,,,"238","32","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T15:00:00","23.08","-111.77",,,"1","5","2","5","3","4","1",,,,,,,,,"10093","2","13","8","239",,,"187",,,,,,,,,,,,,,,"238","31","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T16:00:00","22.91","-111.50",,,"1","5","2","5","3","4","1",,,,,,,,,"10099","2","16","8","244",,,"192",,,,,,,,,,,,,,,"238","21","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T17:00:00","22.75","-111.25",,,"1","5","2","5","3","4","1",,,,,,,,,"10106","2","17","8","251",,,"186",,,,,,,,,,,,,,,"238","21","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"3EUQ8","2019-09-28T18:00:00","23.40","-112.20",,,"1","6","2","5","3","4","1",,"330","3","46","1","99","1","0","10112","8","3","8","240",,"220","210","1","230","4","4","A","6","6","A",,"5","1","32","5","2","238","32","798","172","5","1","2","2","111111","11111111111111",,"5",,"0",,,,,,,,,,
"EUCDE22","2019-09-28T18:00:00","22.59","-110.99",,,"1","5","2","5","3","4","1",,,,,,,,,"10101","2","8","8","261",,,"200",,,,,,,,,,,,,,,"238","20","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T19:00:00","22.43","-110.74",,,"1","5","2","5","3","4","1",,,,,,,,,"10095","7","3","8","266",,,"203",,,,,,,,,,,,,,,"238","20","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T20:00:00","22.26","-110.49",,,"1","5","2","5","3","4","1",,,,,,,,,"10084","7","22","8","265",,,"206",,,,,,,,,,,,,,,"238","20","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"EUCDE22","2019-09-28T21:00:00","22.10","-110.24",,,"1","5","2","5","3","4","1",,,,,,,,,"10075","7","26","8","269",,,"214",,,,,,,,,,,,,,,"238","20","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-28T22:00:00","29.90","-116.60",,,"1","5","2","5","9",,"1",,,,,,,,,"10090",,,,,,,,,,,,,,,,,,,,,,"238","96","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-28T23:00:00","29.70","-116.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10088",,,,,,,,,,,,,,,,,,,,,,"238","96","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"3EUQ8","2019-09-29T00:00:00","22.30","-110.60",,,"1","6","2","5","3","4","1",,"340","3","82","1","97","1","0","10080","1","10","8","260",,"240","231","1","260","5","5","7","3","6","A",,"5","2","27","6","3","238","20","798","172","5","1","2","2","111111","11111111111111",,"5",,"0",,,,,,,,,,
"AMOUK71","2019-09-29T00:00:00","29.50","-116.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10088",,,,,,,,,,,,,,,,,,,,,,"238","96","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T01:00:00","29.30","-116.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10089",,,,,,,,,,,,,,,,,,,,,,"238","96","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T02:00:00","29.10","-116.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10090",,,,,,,,,,,,,,,,,,,,,,"238","96","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T03:00:00","28.90","-116.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10091",,,,,,,,,,,,,,,,,,,,,,"238","86","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T04:00:00","28.70","-116.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10099",,,,,,,,,,,,,,,,,,,,,,"238","86","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T05:00:00","28.50","-115.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10103",,,,,,,,,,,,,,,,,,,,,,"238","85","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T06:00:00","28.30","-115.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10108",,,,,,,,,,,,,,,,,,,,,,"238","85","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T07:00:00","28.10","-115.70",,,"1","5","2","5","9",,"1",,,,,,,,,"10106",,,,,,,,,,,,,,,,,,,,,,"238","85","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T08:00:00","27.90","-115.60",,,"1","5","2","5","9",,"1",,,,,,,,,"10106",,,,,,,,,,,,,,,,,,,,,,"238","75","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T09:00:00","27.70","-115.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10110",,,,,,,,,,,,,,,,,,,,,,"238","75","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T10:00:00","27.50","-115.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10104",,,,,,,,,,,,,,,,,,,,,,"238","75","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T11:00:00","27.30","-115.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10101",,,,,,,,,,,,,,,,,,,,,,"238","75","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T12:00:00","27.20","-115.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10099",,,,,,,,,,,,,,,,,,,,,,"238","75","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T13:00:00","27.00","-114.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10100",,,,,,,,,,,,,,,,,,,,,,"238","74","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T14:00:00","26.80","-114.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10104",,,,,,,,,,,,,,,,,,,,,,"238","64","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T15:00:00","26.60","-114.70",,,"1","5","2","5","9",,"1",,,,,,,,,"10104",,,,,,,,,,,,,,,,,,,,,,"238","64","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T16:00:00","26.40","-114.60",,,"1","5","2","5","9",,"1",,,,,,,,,"10109",,,,,,,,,,,,,,,,,,,,,,"238","64","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T17:00:00","26.20","-114.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10109",,,,,,,,,,,,,,,,,,,,,,"238","64","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T18:00:00","26.00","-114.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10106",,,,,,,,,,,,,,,,,,,,,,"238","64","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T19:00:00","25.80","-114.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10106",,,,,,,,,,,,,,,,,,,,,,"238","54","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"A8MW6","2019-09-29T20:00:00","22.90","-111.30",,,"1","6","2","5","7","3","1",,"320",,"93","1","98","3","2","10085","8","5","8","250","0","225","214","3","310","6","5","4","5","6","2","32","10","4","20","17","4","238","21","798","172","5","0",,"2","111111","11111111111111",,"5",,"2","19","18","4",,,,,,,
"AMOUK71","2019-09-29T20:00:00","25.60","-114.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10101",,,,,,,,,,,,,,,,,,,,,,"238","54","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T21:00:00","25.50","-113.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10092",,,,,,,,,,,,,,,,,,,,,,"238","53","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-29T22:00:00","25.30","-113.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10082",,,,,,,,,,,,,,,,,,,,,,"238","53","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"C6MY5","2019-09-29T22:00:00","28.50","-116.30",,,"1","4","0","0","4","4","1","0","310","4","77",,"98","0",,"10125","0",,"0","240","0","210","194",,,,,"5","A","4","A",,,"2","0",,,"238","86","992","114","5","1","2","2","F11111","1111A1111A8337",,,"1",,"0",,,,,,,,,"4"
"AMOUK71","2019-09-29T23:00:00","25.10","-113.70",,,"1","5","2","5","9",,"1",,,,,,,,,"10077",,,,,,,,,,,,,,,,,,,,,,"238","53","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T01:00:00","24.70","-113.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10070",,,,,,,,,,,,,,,,,,,,,,"238","43","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T02:00:00","24.50","-113.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10069",,,,,,,,,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T03:00:00","24.40","-113.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10073",,,,,,,,,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T04:00:00","24.20","-113.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10077",,,,,,,,,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T05:00:00","24.00","-112.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10082",,,,,,,,,,,,,,,,,,,,,,"238","42","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T06:00:00","23.80","-112.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10082",,,,,,,,,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"VRRP7","2019-09-30T06:00:00","27.80","-117.90",,,"1","4","0","0",,,"1","0","320","3","93",,"98","2",,"10120",,,"0","200",,,,"3","210","8",,,"A",,,,,"3","32",,"4","238","77","992","114","5","1","2","1","11111F","1111A11AA1133A",,,"1",,,,,,,,,,,"4"
"AMOUK71","2019-09-30T07:00:00","23.60","-112.60",,,"1","5","2","5","9",,"1",,,,,,,,,"10084",,,,,,,,,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"LAOW5","2019-09-30T07:00:00","28.10","-115.80",,,"1","6","2","5","3","4","1",,"330","4","98","1","97","2",,"10103","2","4","8","180",,"170","163","1","210","6","6","5","5","6","A",,"12","3","26","12","3","238","85","798","172","5","1","2","1","111111","1111A111111111",,"5",,,,,,,,,,,,
"A8MW6","2019-09-30T08:00:00","24.80","-113.20",,,"1","6","2","5","7","3","1",,"330",,"123","1","97","3","2","10085","3","10","8","220","0","195","183","3","280","7","6","8","5","7","8","33","10","6","21","15","4","238","43","798","172","5","0",,"1","111111","11111111111111",,"5",,"2","20","16","4",,,,,,,
"AMOUK71","2019-09-30T08:00:00","23.40","-112.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10083",,,,,,,,,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T09:00:00","23.20","-112.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10079",,,,,,,,,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"C6MY5","2019-09-30T09:00:00","26.30","-114.50",,,"1","5","2","5","3","3","1",,"330","4","103","1","97","3",,"10095",,,"8","210",,"200","194",,,,,"A",,"A","A",,,"3",,,,"238","64","798","172","5","1","2","1","F11111","1111A1111A83AA",,"5",,,,,,,"0",,,,,
"AMOUK71","2019-09-30T10:00:00","23.00","-112.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10074",,,,,,,,,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T11:00:00","22.80","-112.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10076",,,,,,,,,,,,,,,,,,,,,,"238","22","798","172","5","1","2","1","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
