"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"1301792","2024-09-01T05:01:00","20.90","-48.13",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","8","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-01T05:02:00","25.84","-43.50",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301725","2024-09-01T06:00:00","26.57","-48.15",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","287",,,,,,,,,,,,,"245","68","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301731","2024-09-01T06:00:00","20.90","-49.74",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","9","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-01T06:00:00","28.89","-44.26",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","84","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-01T06:00:00","21.12","-40.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"245","10","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-01T06:00:00","22.54","-40.28",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","20","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4201523","2024-09-01T06:00:00","25.56","-49.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"245","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4402885","2024-09-01T06:00:00","25.84","-43.50",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-01T06:00:00","26.26","-46.08",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","66","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-01T06:00:00","24.86","-45.78",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203634","2024-09-01T06:00:00","26.22","-44.82",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-01T06:00:00","29.00","-44.46",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203784","2024-09-01T06:00:00","22.46","-49.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"245","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"6203842","2024-09-01T06:00:00","24.80","-49.25",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","49","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-01T06:00:00","25.62","-46.75",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-01T06:00:00","21.17","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402619","2024-09-01T06:00:00","21.73","-49.91",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","19","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301792","2024-09-01T06:04:00","20.94","-49.00",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","9","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301725","2024-09-01T07:00:00","26.57","-48.15",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","287",,,,,,,,,,,,,"245","68","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301731","2024-09-01T07:00:00","20.90","-49.74",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","9","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-01T07:00:00","21.12","-40.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"245","10","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-01T07:00:00","22.53","-40.28",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","20","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4201523","2024-09-01T07:00:00","25.56","-49.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"245","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4402885","2024-09-01T07:00:00","25.84","-43.50",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-01T07:00:00","26.27","-46.09",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","66","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-01T07:00:00","29.00","-44.47",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203784","2024-09-01T07:00:00","22.47","-49.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"245","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"6203842","2024-09-01T07:00:00","24.80","-49.26",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","49","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-01T07:00:00","25.61","-46.75",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-01T07:00:00","21.17","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402619","2024-09-01T07:00:00","21.73","-49.91",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","19","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301792","2024-09-01T07:04:00","20.90","-48.13",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","8","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301725","2024-09-01T08:00:00","26.58","-48.15",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","287",,,,,,,,,,,,,"245","68","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301731","2024-09-01T08:00:00","20.90","-49.74",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","9","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301792","2024-09-01T08:00:00","20.89","-48.13",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","8","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-01T08:00:00","28.89","-44.29",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","84","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-01T08:00:00","21.12","-40.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"245","10","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-01T08:00:00","22.52","-40.29",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","20","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4201523","2024-09-01T08:00:00","25.56","-49.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"245","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601782","2024-09-01T08:00:00","26.27","-46.10",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","66","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-01T08:00:00","24.86","-45.79",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","45","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203634","2024-09-01T08:00:00","26.22","-44.84",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-01T08:00:00","29.01","-44.47",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203784","2024-09-01T08:00:00","22.47","-49.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"245","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"6203842","2024-09-01T08:00:00","24.81","-49.26",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","49","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-01T08:00:00","25.60","-46.76",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-01T08:00:00","21.17","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402619","2024-09-01T08:00:00","21.73","-49.91",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","19","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-01T08:04:00","25.86","-43.50",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","53","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301725","2024-09-01T09:00:00","26.58","-48.14",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","287",,,,,,,,,,,,,"245","68","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301731","2024-09-01T09:00:00","20.90","-49.74",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","9","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301792","2024-09-01T09:00:00","20.89","-48.13",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","8","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-01T09:00:00","28.89","-44.31",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-01T09:00:00","21.12","-40.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"245","10","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-01T09:00:00","22.52","-40.29",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","276",,,,,,,,,,,,,"245","20","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4201523","2024-09-01T09:00:00","25.56","-49.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"245","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601782","2024-09-01T09:00:00","26.27","-46.10",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-01T09:00:00","24.86","-45.79",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","45","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203634","2024-09-01T09:00:00","26.23","-44.84",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-01T09:00:00","29.01","-44.48",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","94","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203784","2024-09-01T09:00:00","22.47","-49.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"245","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"6203842","2024-09-01T09:00:00","24.82","-49.27",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","49","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-01T09:00:00","25.59","-46.77",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-01T09:00:00","21.18","-48.95",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402619","2024-09-01T09:00:00","21.73","-49.92",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","19","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-01T09:04:00","25.86","-43.50",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301725","2024-09-01T10:00:00","26.59","-48.13",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","287",,,,,,,,,,,,,"245","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301731","2024-09-01T10:00:00","20.90","-49.74",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","9","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301792","2024-09-01T10:00:00","20.89","-48.12",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","8","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-01T10:00:00","28.89","-44.32",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-01T10:00:00","21.12","-40.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"245","10","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-01T10:00:00","22.52","-40.29",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","20","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4201523","2024-09-01T10:00:00","25.56","-49.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"245","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601782","2024-09-01T10:00:00","26.27","-46.11",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-01T10:00:00","24.86","-45.79",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","45","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203634","2024-09-01T10:00:00","26.23","-44.85",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-01T10:00:00","29.01","-44.48",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","94","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203784","2024-09-01T10:00:00","22.47","-49.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"245","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"6203842","2024-09-01T10:00:00","24.82","-49.27",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-01T10:00:00","25.59","-46.77",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","56","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-01T10:00:00","21.18","-48.94",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","287",,,,,,,,,,,,,"245","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402619","2024-09-01T10:00:00","21.73","-49.92",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-01T10:02:00","25.84","-43.51",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301725","2024-09-01T11:00:00","26.59","-48.13",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301731","2024-09-01T11:00:00","20.90","-49.75",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","9","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301792","2024-09-01T11:00:00","20.89","-48.12",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","8","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-01T11:00:00","28.90","-44.33",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-01T11:00:00","21.11","-40.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"245","10","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-01T11:00:00","22.51","-40.30",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","20","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4201523","2024-09-01T11:00:00","25.56","-49.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"245","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4402885","2024-09-01T11:00:00","25.84","-43.51",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-01T11:00:00","26.28","-46.12",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","66","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-01T11:00:00","24.86","-45.80",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","45","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203634","2024-09-01T11:00:00","26.23","-44.85",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203768","2024-09-01T11:00:00","29.02","-44.48",,,"1","4","2","5",,,"11",,,,,,,,,"10225",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","94","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203784","2024-09-01T11:00:00","22.47","-49.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"245","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"6203842","2024-09-01T11:00:00","24.82","-49.28",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","286",,,,,,,,,,,,,"245","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-01T11:00:00","25.58","-46.78",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","56","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-01T11:00:00","21.19","-48.94",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402619","2024-09-01T11:00:00","21.73","-49.92",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301725","2024-09-01T12:00:00","26.59","-48.12",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301731","2024-09-01T12:00:00","20.90","-49.75",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","9","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301792","2024-09-01T12:00:00","20.88","-48.12",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","8","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101753","2024-09-01T12:00:00","28.90","-44.34",,,"1","4","2","5",,,"11",,,,,,,,,"10228",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
