"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","THICKNESS_OF_I","IND_FOR_PRECIP"
"5100202","2024-09-01T00:56:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","7","11","1","234","17","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100205","2024-09-01T00:56:00","21.00","-156.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","4","11","1","234","16","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100207","2024-09-01T00:56:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100208","2024-09-01T00:56:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"234","29","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100210","2024-09-01T00:56:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-01T00:56:00","20.70","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","17","11","1","234","7","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"2101600","2024-09-01T01:00:00","29.07","-159.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"234","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101693","2024-09-01T01:00:00","27.57","-150.27",,,"1","4","2","5",,,"11",,,,,,,,,"10228",,,"8",,,,,"9","258",,,,,,,,,,,,,"234","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601669","2024-09-01T01:00:00","24.78","-154.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"234","44","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4602535","2024-09-01T01:00:00","23.58","-152.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"234","32","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100000","2024-09-01T01:00:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","109",,"70",,,,,"10174",,,"8","259",,,"234","9","263",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"5100201","2024-09-01T01:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","276",,,,"A",,,,"8","2","32","11","1","234","18","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100202","2024-09-01T01:00:00","21.40","-157.70",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","270",,,,"A",,,,"8","3","7","11","1","234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100205","2024-09-01T01:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","267",,,,"A",,,,"8","3","4","11","1","234","16","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100207","2024-09-01T01:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","267",,,,"A",,,,"8","3","4","11","1","234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100208","2024-09-01T01:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","264",,,,"A",,,,"8","3","5","11","1","234","29","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100210","2024-09-01T01:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","263",,,,"A",,,,"7","3","1","11","1","234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100211","2024-09-01T01:00:00","21.30","-158.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","275",,,,"A",,,,"10","1","16","11","1","234","18","993","114","6","1","2","2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100212","2024-09-01T01:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0","278",,,,"1","276",,,,"A",,,,"10","1","19","10","2","234","18","993","114","6","1","2","2","11FFFF","1AAAAA1AA1871A",,,"6",,,,"4"
"5100213","2024-09-01T01:00:00","20.70","-157.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","282",,,,"A",,,,"10","1","17","11","1","234","7","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5102777","2024-09-01T01:00:00","27.55","-158.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"234","78","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5201694","2024-09-01T01:00:00","23.64","-153.57",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","264",,,,,,,,,,,,,"234","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"HRRH1","2024-09-01T01:00:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","70","4","21",,,,,"10150","8","20","0","289",,,"239",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"2","F11111","11AAA11A1A8AA1","31",,"6",,,,"4"
"KLIH1","2024-09-01T01:00:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","30","4","62",,,,,"10157","8","21","0","275",,,,"1","276",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:00:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","260","4","21",,,,,"10151","8","15","0","279",,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:00:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","130","4","72",,,,,"10160","7","18","0","283",,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:00:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","160","4","46",,,,,"10162","7","20","0","279",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:00:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","190","4","46",,,,,"10160","8","26","0","289",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:00:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","140","4","46",,,,,"10159","7","23","0","290",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,"4"
"WFAF","2024-09-01T01:00:00","21.50","-158.60",,,"1","5","2","5","7","3","1",,,,,,,,,"10157","6","24","8","294",,"268","260",,,,,"A",,"A","A",,,,,,,"234","18","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1",,"5",,,,,
"WRJP","2024-09-01T01:00:00","21.30","-157.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10158","8","28","8",,,"283","268",,,,,"A",,"A","A",,,,,,,"234","17","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1",,"5",,,,,
"WTDH","2024-09-01T01:00:00","20.60","-158.60",,,"1","6","2","5","9",,"1",,"120","4","51",,,,,"10162",,,"8","272",,,"235","3","284",,,"A",,"A","A",,,,,,,"234","8","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,
"KLIH1","2024-09-01T01:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","57",,,,,"10157",,,"0","274",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","270","4","26",,,,,"10151",,,"0","280",,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","120","4","62",,,,,"10160",,,"0","284",,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","150","4","46",,,,,"10161",,,"0","278",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:06:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","110","4","21",,,,,"10160",,,"0","293",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:06:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","150","4","41",,,,,"10159",,,"0","292",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-01T01:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","108",,"68",,,,,"10173",,,"8","258",,,"234","9","262",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-01T01:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10155",,,"0","278",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","260","4","26",,,,,"10151",,,"0","279",,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","120","4","67",,,,,"10160",,,"0","284",,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","140","4","41",,,,,"10161",,,"0","277",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:12:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","180","4","41",,,,,"10160",,,"0","295",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:12:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","130","4","41",,,,,"10159",,,"0","291",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"HRRH1","2024-09-01T01:15:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","70","4","26",,,,,"10150",,,"0","287",,,"240",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"2","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"5100201","2024-09-01T01:16:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"234","18","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"KLIH1","2024-09-01T01:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","77",,,,,"10154",,,"0","276",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","270","4","21",,,,,"10150",,,"0","279",,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","110","4","67",,,,,"10160",,,"0","281",,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","140","4","46",,,,,"10161",,,"0","279",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:18:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","180","4","41",,,,,"10159",,,"0","292",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:18:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","140","4","41",,,,,"10158",,,"0","292",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-01T01:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","106",,"67",,,,,"10173",,,"8","259",,,"233","9","263",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-01T01:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10153",,,"0","275",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","21",,,,,"10150",,,"0","280",,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","110","4","46",,,,,"10159",,,"0","282",,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","160","4","57",,,,,"10161",,,"0","279",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11131F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:24:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","160","4","21",,,,,"10159",,,"0","297",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:24:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","140","4","51",,,,,"10157",,,"0","291",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100202","2024-09-01T01:26:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","8","11","1","234","17","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100205","2024-09-01T01:26:00","21.00","-156.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","7","11","1","234","16","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100210","2024-09-01T01:26:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-01T01:26:00","20.70","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","17","11","1","234","7","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100000","2024-09-01T01:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","106",,"70",,,,,"10172",,,"8","259",,,"234","9","262",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"5100211","2024-09-01T01:30:00","21.30","-157.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100212","2024-09-01T01:30:00","21.30","-158.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8","280",,,,,,,,,,,,,,"2","19","11","2","234","18","798","172","6","1","2","2","F1FFFF","1AAAAA1AAAA71A",,,,,,,
"HRRH1","2024-09-01T01:30:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","70","4","21",,,,,"10150",,,"0","285",,,"240",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"2","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-01T01:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","72",,,,,"10152",,,"0","277",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","260","4","15",,,,,"10150",,,"0","280",,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","110","4","57",,,,,"10158",,,"0","281",,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","150","4","46",,,,,"10160",,,"0","280",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:30:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","130","4","26",,,,,"10159",,,"0","294",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:30:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","150","4","46",,,,,"10157",,,"0","291",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-01T01:36:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","72",,,,,"10152",,,"0","274",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:36:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","270","4","15",,,,,"10149",,,"0","280",,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:36:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","110","4","57",,,,,"10158",,,"0","282",,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:36:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","140","4","51",,,,,"10159",,,"0","281",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:36:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","160","4","26",,,,,"10158",,,"0","295",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:36:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","130","4","41",,,,,"10156",,,"0","297",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F3111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-01T01:40:00","23.53","-153.79",,,"1","5","2","5",,,"11",,"110",,"68",,,,,"10171",,,"8","259",,,"235","9","262",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-01T01:42:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","77",,,,,"10150",,,"0","274",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","270","4","21",,,,,"10149",,,"0","281",,,,"1","282",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","41",,,,,"10158",,,"0",,,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","1F111F","11AAA1AAA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","130","4","36",,,,,"10158",,,"0","280",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:42:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","150","4","26",,,,,"10157",,,"0","298",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:42:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","120","4","41",,,,,"10156",,,"0","293",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"HRRH1","2024-09-01T01:45:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","70","4","21",,,,,"10150",,,"0","279",,,"240",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"2","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-01T01:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10150",,,"0","276",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","270","4","15",,,,,"10148",,,"0","282",,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","110","4","67",,,,,"10158",,,"0",,,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","1F111F","11AAA1AAA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","140","4","31",,,,,"10158",,,"0","283",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:48:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","190","4","51",,,,,"10156",,,"0","291",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-01T01:48:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","140","4","41",,,,,"10155",,,"0","292",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-01T01:50:00","23.53","-153.79",,,"1","5","2","5",,,"11",,"110",,"72",,,,,"10170",,,"8","259",,,"235","9","262",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-01T01:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","62",,,,,"10150",,,"0","275",,,,"1","276",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-01T01:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","280","4","15",,,,,"10148",,,"0","283",,,,"1","281",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-01T01:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","130","4","62",,,,,"10158",,,"0",,,,,"1","281",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","1F111F","11AAA1AAA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-01T01:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","130","4","57",,,,,"10158",,,"0","279",,,,"1","271",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-01T01:54:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","170","4","36",,,,,"10156",,,"0","292",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
