"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","THICKNESS_OF_I","IND_FOR_PRECIP"
"WTEE","2024-09-01T04:00:00","22.70","-161.20",,,"1","6","2","5","9",,"1",,"230","4","21",,,,,"10153",,,"8","273",,,"258","3","283",,,"A",,"A","A",,,,,,"233","21","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-01T04:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","358",,"46",,,,,"10148",,,"8","265",,,"249","9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T04:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","347",,"39",,,,,"10154",,,"8","269",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T04:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"360","1","50",,,,,"10148",,,"8","265",,,"249",,,,,,,,,,"4","9","9","4","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-01T04:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"350","1","40",,,,,"10154",,,"8","270",,,,,,,,,,,,,"5","8","9","4","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-01T04:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","359",,"51",,,,,"10148",,,"8","264",,,"250","9","273",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T04:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","355",,"43",,,,,"10154",,,"8","269",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T04:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","354",,"55",,,,,"10150",,,"8","264",,,"250","9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T04:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","351",,"40",,,,,"10155",,,"8","267",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T04:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"360","1","60",,,,,"10151",,,"8","264",,,"251",,,,,,,,,,"4","10","9","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-01T04:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"350","1","40",,,,,"10156",,,"8","267",,,,,,,,,,,,,"4","8","9","4","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-01T05:00:00","28.87","-163.16",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","267",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601711","2024-09-01T05:00:00","29.43","-165.80",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-01T05:00:00","26.38","-165.88",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","275",,,,,,,,,,,,"233","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-01T05:00:00","23.74","-161.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"233","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-01T05:00:00","25.17","-164.43",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","273",,,,,,,,,,,,"233","54","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-01T05:00:00","25.53","-163.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-01T05:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","354",,"53",,,,,"10153",,,"8","262",,,"249","9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T05:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","347",,"46",,,,,"10157",,,"8","266",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-01T05:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103556","2024-09-01T05:00:00","29.85","-166.04",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","272",,,,,,,,,,,,"233","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-01T05:00:00","29.78","-163.30",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","269",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2024-09-01T05:00:00","22.60","-161.00",,,"1","6","2","5","9",,"1",,"200","4","21",,,,,"10163",,,"8","272",,,"257","3","280",,,"A",,"A","A",,,,,,"233","21","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-01T05:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","344",,"54",,,,,"10154",,,"8","263",,,"249","9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T05:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","342",,"47",,,,,"10158",,,"8","266",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T05:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"340","1","60",,,,,"10154",,,"8","263",,,"250",,,,,,,,,,"4","10","9","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-01T05:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"340","1","50",,,,,"10159",,,"8","266",,,,,,,,,,,,,"5","9","9","5","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-01T05:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","336",,"52",,,,,"10155",,,"8","263",,,"250","9","273",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T05:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","338",,"48",,,,,"10160",,,"8","266",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T05:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","326",,"51",,,,,"10156",,,"8","263",,,"250","9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T05:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","342",,"51",,,,,"10160",,,"8","265",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T05:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"330","1","50",,,,,"10157",,,"8","263",,,"251",,,,,,,,,,"4","10","9","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-01T05:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"340","1","50",,,,,"10161",,,"8","265",,,,,,,,,,,,,"4","9","8","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-01T06:00:00","28.87","-163.17",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","267",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601711","2024-09-01T06:00:00","29.44","-165.80",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","270",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-01T06:00:00","26.40","-165.87",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","274",,,,,,,,,,,,"233","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-01T06:00:00","23.74","-161.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"233","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-01T06:00:00","25.17","-164.44",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","272",,,,,,,,,,,,"233","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-01T06:00:00","25.53","-163.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-01T06:00:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"340",,"45",,,,,"10158",,,"8","261",,,"249","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T06:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","337",,"49",,,,,"10162",,,"8","264",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-01T06:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103556","2024-09-01T06:00:00","29.86","-166.04",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","271",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-01T06:00:00","29.78","-163.31",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","267",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2024-09-01T06:00:00","22.50","-160.90",,,"1","6","2","5","9",,"1",,"150","4","21",,,,,"10167",,,"8","273",,,"259","3","279",,,"A",,"A","A",,,,,,"233","20","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-01T06:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","341",,"41",,,,,"10159",,,"8","261",,,"248","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T06:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","331",,"45",,,,,"10164",,,"8","264",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T06:20:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"330","1","40",,,,,"10160",,,"8","262",,,"249",,,,,,,,,,"4","11","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-01T06:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"340","1","40",,,,,"10165",,,"8","264",,,,,,,,,,,,,"4","9","8","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-01T06:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","321",,"39",,,,,"10161",,,"8","263",,,"250","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T06:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","338",,"37",,,,,"10165",,,"8","263",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T06:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","315",,"34",,,,,"10162",,,"8","263",,,"251","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T06:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","329",,"31",,,,,"10167",,,"8","264",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"2101823","2024-09-01T07:00:00","28.87","-163.18",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","266",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601711","2024-09-01T07:00:00","29.45","-165.80",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-01T07:00:00","26.41","-165.87",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","274",,,,,,,,,,,,"233","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602722","2024-09-01T07:00:00","25.17","-164.45",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","272",,,,,,,,,,,,"233","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-01T07:00:00","25.52","-163.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-01T07:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","310","1","30",,,,,"10164",,,"0","263",,,"251","1","272",,,,"A",,,,,,,,"233","42","993","114","6","0",,"1","111111","11AAA11A118AAA",,,"6",,,"4"
"5100101","2024-09-01T07:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","300","1","20",,,,,"10170",,,"0","264",,,,"1","274",,,,"A",,,,,,,,"233","42","993","114","6","0",,"1","11111F","11AAA11AA18AAA",,,"6",,,"4"
"5102629","2024-09-01T07:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103556","2024-09-01T07:00:00","29.87","-166.04",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","271",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-01T07:00:00","29.78","-163.32",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","267",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2024-09-01T07:00:00","22.40","-160.70",,,"1","6","2","5","9",,"1",,"160","4","21",,,,,"10178",,,"8","272",,,"256","3","279",,,"A",,"A","A",,,,,,"233","20","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-01T07:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","313",,"28",,,,,"10164",,,"8","263",,,"251","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T07:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","302",,"18",,,,,"10170",,,"8","264",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T07:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"310","1","30",,,,,"10165",,,"8","263",,,"251",,,,,,,,,,"4","10","9","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-01T07:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"310","1","20",,,,,"10170",,,"8","265",,,,,,,,,,,,,"4","9","9","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-01T07:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","308",,"26",,,,,"10167",,,"8","263",,,"252","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T07:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","304",,"17",,,,,"10172",,,"8","264",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T07:40:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"300",,"24",,,,,"10168",,,"8","263",,,"251","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T07:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","285",,"12",,,,,"10173",,,"8","264",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T07:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"280","1","20",,,,,"10168",,,"8","262",,,"250",,,,,,,,,,"4","11","8","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-01T07:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"260","1","10",,,,,"10175",,,"8","264",,,,,,,,,,,,,"4","10","8","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-01T08:00:00","28.87","-163.19",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","266",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601711","2024-09-01T08:00:00","29.46","-165.81",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-01T08:00:00","26.41","-165.87",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","274",,,,,,,,,,,,"233","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-01T08:00:00","23.73","-161.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-01T08:00:00","25.17","-164.46",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","273",,,,,,,,,,,,"233","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-01T08:00:00","25.52","-163.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-01T08:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","230","1","20",,,,,"10170",,,"0","262",,,"249","1","272",,,,"A",,,"4","1","9","9","4","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2024-09-01T08:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","230","1","20",,,,,"10175",,,"0","263",,,,"1","274",,,,"A",,,"4","1","9","9","4","233","42","993","114","6","1","2","1","11111F","11AAA11AA1811A",,,"6",,,"4"
"5102629","2024-09-01T08:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103556","2024-09-01T08:00:00","29.87","-166.05",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-01T08:00:00","29.77","-163.33",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","267",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2024-09-01T08:00:00","22.30","-160.50",,,"1","6","2","5","9",,"1",,"150","4","21",,,,,"10184",,,"8","273",,,"257","3","278",,,"A",,"A","A",,,,,,"233","20","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-01T08:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","251",,"27",,,,,"10170",,,"8","262",,,"249","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T08:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","244",,"16",,,,,"10175",,,"8","264",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T08:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"230","1","20",,,,,"10170",,,"8","262",,,"249",,,,,,,,,,"4","9","9","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-01T08:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"230","1","20",,,,,"10175",,,"8","263",,,,,,,,,,,,,"4","9","9","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-01T08:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","235",,"25",,,,,"10171",,,"8","263",,,"249","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T08:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","225",,"20",,,,,"10175",,,"8","263",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T08:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","234",,"30",,,,,"10172",,,"8","264",,,"250","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T08:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","232",,"21",,,,,"10176",,,"8","264",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-01T08:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","235",,"27",,,,,"10172",,,"8","263",,,"250","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-01T08:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","232",,"23",,,,,"10176",,,"8","264",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"2101823","2024-09-01T09:00:00","28.87","-163.19",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","266",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601711","2024-09-01T09:00:00","29.46","-165.81",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-01T09:00:00","27.29","-162.35",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"233","72","798","172","7","0",,"1","1FFF7F","1AAAA9AAA1AAAA","4",,,,,
"4602596","2024-09-01T09:00:00","26.41","-165.86",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","274",,,,,,,,,,,,"233","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-01T09:00:00","23.74","-161.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-01T09:00:00","25.16","-164.46",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","272",,,,,,,,,,,,"233","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-01T09:00:00","25.52","-163.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","53","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-01T09:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","210","1","40",,,,,"10171",,,"0","263",,,"247","1","272",,,,"A",,,"4","1","8","9","4","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2024-09-01T09:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","221",,"24",,,,,"10177",,,"8","264",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-01T09:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
