"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4600621","2015-09-01T08:00:00","26.64","-141.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T09:00:00","25.64","-149.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T09:00:00","20.08","-142.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","2","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T09:00:00","25.55","-145.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T09:00:00","26.64","-141.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T09:00:00","22.07","-149.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T10:00:00","25.64","-149.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T10:00:00","20.08","-142.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","2","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T10:00:00","25.55","-145.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T10:00:00","26.67","-141.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T10:00:00","22.04","-149.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T10:38:00","26.67","-141.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T10:38:00","28.51","-144.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T10:41:00","28.51","-144.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T10:44:00","28.51","-144.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T11:00:00","25.64","-149.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T11:00:00","20.07","-142.39",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"269",,,,,,,,,,,,"235","2","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T11:00:00","25.57","-145.08",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T11:00:00","26.68","-141.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T11:00:00","22.04","-149.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T12:00:00","25.64","-149.77",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"262",,,,,,,,,,,,"235","59","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T12:00:00","20.06","-142.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","2","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T12:00:00","25.57","-145.08",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T12:00:00","26.69","-141.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T12:00:00","22.04","-149.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"WFLH","2015-09-01T12:00:00","25.10","-143.70",,,"1","4","0","0","5","5",,"1","0","70","3","108","97","15","6","10168","7","10","0","239","0","239","239","1","250","8","8","7","4","9","A","5","4",,,,"235","53","992","114","5","1","2","1","111113","111111111111A1",,"1","2",,,,,,,,,"4"
"5100527","2015-09-01T12:14:00","28.50","-144.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T12:17:00","28.51","-144.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T12:18:00","26.69","-141.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T12:19:00","25.65","-149.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T12:19:00","25.57","-145.08",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T12:19:00","28.51","-144.71",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","84","794","103","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"5100540","2015-09-01T12:25:00","22.04","-149.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-01T12:27:00","20.46","-141.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T12:29:00","20.06","-142.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","2","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T12:29:00","28.50","-144.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T13:00:00","25.65","-149.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T13:00:00","20.06","-142.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","2","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T13:00:00","25.57","-145.08",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T13:00:00","26.69","-141.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T13:00:00","22.04","-149.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"KDBG","2015-09-01T13:00:00","27.70","-149.20",,,"1","4","0","0","1","5",,"1","0","110","4","134",,,"1","10160",,,"0",,,,,"1","272","7",,,"A",,,"10","2",,"12","6","235","79","992","114","5","1","2","1","1F111F","11AA11AAA1117A",,"1","1",,,,,,,,,"4"
"2100908","2015-09-01T14:00:00","25.65","-149.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T14:00:00","20.05","-142.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","2","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T14:00:00","25.58","-145.09",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T14:00:00","26.72","-141.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:00:00","28.50","-144.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T14:00:00","22.03","-149.39",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:06:00","28.49","-144.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T14:17:00","20.05","-142.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","2","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T14:17:00","26.72","-141.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-01T14:18:00","20.46","-141.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:19:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:24:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:33:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T14:34:00","25.59","-145.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:34:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T14:36:00","25.66","-149.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T14:36:00","22.03","-149.39",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:37:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T14:40:00","26.72","-141.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:41:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T14:42:00","20.05","-142.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","2","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-01T14:42:00","20.48","-141.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:44:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-01T14:45:00","20.46","-141.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-01T14:51:00","20.48","-141.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T14:52:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T15:00:00","25.66","-149.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T15:00:00","20.05","-142.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","2","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T15:00:00","25.59","-145.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T15:00:00","26.72","-141.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","61","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T15:00:00","22.03","-149.39",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T15:50:00","25.67","-149.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T15:50:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-01T15:54:00","20.46","-141.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"235","1","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T15:55:00","20.04","-142.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T15:56:00","25.60","-145.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T15:56:00","26.73","-141.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T15:59:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T16:00:00","25.67","-149.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T16:00:00","20.04","-142.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T16:00:00","25.60","-145.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T16:00:00","26.73","-141.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T16:00:00","22.02","-149.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T16:03:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T16:12:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T16:14:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T16:16:00","22.02","-149.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T16:24:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T16:30:00","25.60","-145.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T16:31:00","25.67","-149.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","59","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T16:31:00","28.49","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T16:31:00","22.02","-149.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-01T16:33:00","28.50","-144.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T17:00:00","25.67","-149.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T17:00:00","20.04","-142.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T17:00:00","25.60","-145.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-01T17:00:00","22.02","-149.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"235","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100908","2015-09-01T18:00:00","25.67","-149.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-01T18:00:00","20.04","-142.42",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"268",,,,,,,,,,,,"235","2","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-01T18:00:00","25.62","-145.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","55","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-01T18:00:00","26.74","-141.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
