"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","ICE_SIT_TREND","IND_FOR_PRECIP"
"7XCL4WP","2023-09-02T11:00:00","20.63","59.35",,,"1","5","2","5","1","4","1",,,,,,,,,"10049","7","19","8","268",,,"238",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T11:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","88",,"78",,,,,"10046",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6211F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"7XCL4WP","2023-09-02T12:00:00","20.92","59.51",,,"1","5","2","5","1","5","1",,,,,,,,,"10047","7","14","8","268",,,"241",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T12:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","87",,"67",,,,,"10041",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"TBWUK48","2023-09-02T12:00:00","25.80","51.90",,,"1","4","0","0","0","0","1","0","360","1","30",,,,,"10020","8",,"0","381","0","351","343","1","350",,,,"A",,,,,,,,,"219","51","992","114","5","1","2","2","151111","11AAA111118AA7",,,,,,,,,,,,,"4"
"7XCL4WP","2023-09-02T13:00:00","21.22","59.67",,,"1","5","2","5","1","5","1",,,,,,,,,"10049","7","4","8","266",,,"241",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T13:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","91",,"44",,,,,"10040",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"V7DR9","2023-09-02T13:00:00","26.80","51.20",,,"1","6","2","5","9","0","1",,"280","3","10","1","97",,,"10060","0","10","8","360",,"320","310","3","349",,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","2","111111","111AA111118AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-02T14:00:00","21.53","59.84",,,"1","5","2","5","1","5","1",,,,,,,,,"10051","2","1","8","264",,,"245",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T14:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","121",,"49",,,,,"10038",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T15:00:00","24.58","56.72",,,"1","5","2","5","9",,"1",,"130",,"52",,,,,"10036",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"TBWUK70","2023-09-02T15:00:00","25.82","51.88",,,"1","5","2","5","0","0","1","5",,,,"1","98",,,"10036","5","3","8","361",,"331","322","1",,"0","0",,"9",,,,,,,,,"219","51","798","172","5","0",,"1","61FF11","171AA111191AA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T16:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","117",,"53",,,,,"10035",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T17:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","126",,"54",,,,,"10037",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"7XCL4WP","2023-09-02T18:00:00","22.76","59.91",,,"1","5","2","5","7","4","1",,,,,,,,,"10058","2","2","8","264",,,"246",,,,,,,,,,,,,,,"219","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T18:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","137",,"52",,,,,"10035",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WDF9323","2023-09-02T18:00:00","25.50","54.60",,,"1","4","0","0","5","4","1","0","340","4","21",,"97",,,"10039","1","9","0","338","0","304","293",,,,,,"A",,,,"4","1","0",,,"219","54","992","114","5","0",,"1","F11111","111AA1111A8131",,"1",,"0",,,,,,,,,"4"
"7XCL4WP","2023-09-02T19:00:00","23.00","59.70",,,"1","5","2","5","7","4","1",,,,,,,,,"10050","7","11","8","273",,,"246",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T19:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","124",,"48",,,,,"10030",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"7XCL4WP","2023-09-02T20:00:00","23.23","59.48",,,"1","5","2","5","7","4","1",,,,,,,,,"10042","7","22","8","285",,,"256",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T20:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","123",,"37",,,,,"10026",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"7XCL4WP","2023-09-02T21:00:00","23.46","59.26",,,"1","5","2","5","7","4","1",,,,,,,,,"10033","7","24","8","289",,,"266",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T21:00:00","24.58","56.72",,,"1","5","2","5","9",,"1",,"110",,"43",,,,,"10020",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"7XCL4WP","2023-09-02T22:00:00","23.69","59.04",,,"1","5","2","5","7","4","1",,,,,,,,,"10028","7","22","8","288",,,"271",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T22:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","99",,"41",,,,,"10016",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"TBWUK70","2023-09-02T22:00:00","25.83","51.88",,,"1","5","2","5","0","0","1",,,,,"1","97",,,"10026","6","16","8","331",,"291","277","1",,"1",,,"A",,,,,,,,,"219","51","798","172","5","0",,"1","61FF11","171AA111191AA1","5",,,,,,,,,,,,
"WMHA","2023-09-02T22:00:00","25.00","55.00",,,"1","4","0","0",,,"1",,,,,,,,,"10020","8","11","0","323","0","279","264",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"7XCL4WP","2023-09-02T23:00:00","23.92","58.82",,,"1","5","2","5","7","4","1",,,,,,,,,"10031","7","12","8","284",,,"266",,,,,,,,,,,,,,,"219","38","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-02T23:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","103",,"40",,,,,"10018",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-02T23:00:00","25.00","55.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10019","6","12","8","325",,"282","268",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T00:00:00","24.13","58.57",,,"1","5","2","5","7","4","1",,,,,,,,,"10035","2","2","8","281",,,"258",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T00:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","64",,"38",,,,,"10022",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WDF9323","2023-09-03T00:00:00","26.10","53.20",,,"1","4","0","0","7","4","1","0","361","4","0",,"97","0","2","10025","5","3","0","321","0","299","292",,,,,,"A",,,,,,,,,"219","63","992","114","5","1","2","1","F11111","111111111A8AA1",,"1","2",,,,,,,,,,"4"
"WMHA","2023-09-03T00:00:00","25.00","55.00",,,"1","4","0","0",,,"1",,,,,,,,,"10019","5","7","0","322","0","284","272",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"7XCL4WP","2023-09-03T01:00:00","24.35","58.30",,,"1","5","2","5","7","4","1",,,,,,,,,"10037","2","9","8","280",,,"250",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T01:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","91",,"39",,,,,"10026",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"TBWUK48","2023-09-03T01:00:00","25.82","51.87",,,"1","6","2","5","0","0","1",,"90",,"31",,,,,"10020","5",,"8","351",,"301","284","1","350",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","111111","11AAA11111AAA7","5",,,,,,,,,,,,
"V7DR9","2023-09-03T01:00:00","26.10","50.70",,,"1","6","2","5","9","0","1",,"180","3","21","1","96",,,"10050","4","0","8","320",,"270","253","3","353",,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,,,,,
"WMHA","2023-09-03T01:00:00","25.20","54.90",,,"1","5","2","5","7","1","1",,,,,,,,,"10023","3","2","8","323",,"285","274",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T02:00:00","24.58","58.04",,,"1","5","2","5","7","4","1",,,,,,,,,"10046","2","15","8","282",,,"246",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T02:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","91",,"38",,,,,"10029",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T02:00:00","25.40","54.90",,,"1","5","2","5","8","2","1",,,,,,,,,"10028","3","10","8","321",,"286","275",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T03:00:00","24.79","57.78",,,"1","5","2","5","7","4","1",,,,,,,,,"10052","2","16","8","287",,,"248",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T03:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","97",,"52",,,,,"10032",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"TBWUK48","2023-09-03T03:00:00","25.82","51.88",,,"1","6","2","5","0","0","1","5","75",,"36","1","97","5","3","10023","3","6","8","353",,"301","283","1","345",,,,,,,,,"1","18","5","1","219","51","798","172","5","0",,"2","111111","1111111111A311","5",,"2",,,,,,,,,,
"TBWUK70","2023-09-03T03:00:00","25.82","51.88",,,"1","5","2","5","0","0","1",,,,,"1","98",,,"10036","0","8","8","361",,"321","309","1",,"0","0",,"9",,,,,,,,,"219","51","798","172","5","0",,"2","61FF11","171AA111191AA1","5",,,,,,,,,,,,
"V7DR9","2023-09-03T03:00:00","26.10","50.70",,,"1","6","2","5","9","0","1",,"170","3","31","1","97",,,"10040",,,"8","300",,"280","274","3","350",,,"7",,"7","8",,,,,,,"219","60","798","172","5","1","2","2","111111","111AA111118AAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T03:00:00","25.60","55.10",,,"1","5","2","5","8","3","1",,,,,,,,,"10033","1","14","8","318",,"284","273",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T04:00:00","25.00","57.53",,,"1","5","2","5","7","4","1",,,,,,,,,"10057","2","20","8","294",,,"255",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T04:00:00","24.58","56.72",,,"1","5","2","5","9",,"1",,"90",,"55",,,,,"10035",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T04:00:00","25.80","55.40",,,"1","4","0","0","1","3","1",,,,,,,,,"10042","3","19","0","328","0","288","276",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"7XCL4WP","2023-09-03T05:00:00","25.21","57.28",,,"1","5","2","5","7","4","1",,,,,,,,,"10059","2","14","8","302",,,"256",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T05:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","94",,"63",,,,,"10036",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"TBWUK63","2023-09-03T05:00:00","25.83","51.80",,,"1","6","2","5","0","0","1",,,,,"1","97",,,"10039","2","16","8","341",,"291","273","1","350",,,,,,,,,"1",,,,"219","51","798","172","5","0",,"2","11FF11","171AA11111A3A1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T06:00:00","25.44","57.04",,,"1","5","2","5","7","4","1",,,,,,,,,"10061","2","9","8","303",,,"252",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T06:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","83",,"67",,,,,"10036",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"9HYO7","2023-09-03T06:00:00","25.90","56.90",,,"1","6","2","5","3","4","1",,"130","4","103","1","96","2","0","10090","4","0","8","320",,,"268","1","322","7","7","1","4","3","0",,"2","2","9","2","2","219","56","798","172","5","1","2","2","112111","1114111A111111","5",,"2","11",,,,,,,,,
"D7VM","2023-09-03T06:00:00","23.20","59.60",,,"1","4","0","0",,,"1","0",,"4",,,,"2",,,,,"0","290",,,,,,"7",,,"A",,,,,"5",,,,"219","39","992","114","5","1","2","2","F1FFFF","12A1AA1AAA17AA",,"2",,,,,,,,,,,"4"
"WMHA","2023-09-03T06:00:00","26.10","55.90",,,"1","5","2","5","1","4","1",,,,,,,,,"10046","1","13","8","348",,"301","288",,,,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T07:00:00","25.70","56.84",,,"1","5","2","5","8","4","1",,,,,,,,,"10056","7","1","8","308",,,"258",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T07:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","69",,"71",,,,,"10034",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T07:00:00","26.30","56.10",,,"1","5","2","5","1","4","1",,,,,,,,,"10044","0","2","8","358",,"303","287",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T08:00:00","26.02","56.78",,,"1","5","2","5","8","4","1",,,,,,,,,"10049","7","10","8","316",,,"260",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T08:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","74",,"73",,,,,"10029",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"VTMV","2023-09-03T08:00:00","25.20","56.50",,,"1","6","2","5","0","0","1",,"120","4","72",,,,,"10068","0",,"8","330","0","280","261","1","350",,,,,,,,,,,,,"219","56","798","172","5","0",,"2","311111","11AAA11111AAA7","5",,,,,,,,,,,,
"WMHA","2023-09-03T08:00:00","26.40","56.30",,,"1","4","0","0","1","4","1",,,,,,,,,"10038","8","8","0","340","0","298","285",,,,,,"A",,,,,,,,,"219","66","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"7XCL4WP","2023-09-03T09:00:00","26.33","56.71",,,"1","5","2","5","8","4","1",,,,,,,,,"10042","7","18","8","325",,,"264",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T09:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","75",,"81",,,,,"10023",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6211F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T09:00:00","26.50","56.50",,,"1","5","2","5","1","3","1",,,,,,,,,"10035","5","11","8","321",,"285","274",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T10:00:00","26.62","56.59",,,"1","5","2","5","7","4","1",,,,,,,,,"10032","7","24","8","337",,,"268",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T10:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","76",,"74",,,,,"10019",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T10:00:00","26.30","56.60",,,"1","5","2","5","2","2","1",,,,,,,,,"10032","5","12","8","324",,"283","270",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T11:00:00","26.56","56.28",,,"1","5","2","5","5","4","1",,,,,,,,,"10020","7","29","8","309",,,"267",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T11:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","73",,"74",,,,,"10013",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T11:00:00","26.10","56.70",,,"1","5","2","5","3","3","1",,,,,,,,,"10029","6","10","8","325",,"286","275",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T12:00:00","26.37","56.02",,,"1","5","2","5","5","4","1",,,,,,,,,"10013","7","28","8","327",,,"266",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T12:00:00","24.58","56.72",,,"1","5","2","5","9",,"1",,"80",,"71",,,,,"10010",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"V7DR9","2023-09-03T12:00:00","26.10","50.70",,,"1","6","2","5","9","0","1",,"50","3","62","1","96",,,"10040","5","10","8","390",,"320","302","3","354",,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","151111","111AA111118AA1","5",,,,,,,,,,,,
"WMHA","2023-09-03T12:00:00","25.80","56.80",,,"1","5","2","5","4","3","1",,,,,,,,,"10030","5","5","8","325",,"284","271",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T13:00:00","26.17","55.81",,,"1","5","2","5","5","4","1",,,,,,,,,"10013","7","18","8","331",,,"283",,,,,,,,,,,,,,,"219","65","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T13:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","88",,"61",,,,,"10012",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"TBWUK48","2023-09-03T13:00:00","25.82","51.87",,,"1","6","2","5","0","0","1",,"50",,"36",,,,,"10020","5",,"8","381",,"321","303","1","350",,,,,,,,,,,,,"219","51","798","172","5","0",,"2","151111","11AAA11111AAA7","5",,,,,,,,,,,,
"WMHA","2023-09-03T13:00:00","25.60","56.80",,,"1","5","2","5","4","3","1",,,,,,,,,"10031","5","2","8","317",,"279","267",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T14:00:00","25.99","55.62",,,"1","5","2","5","5","4","1",,,,,,,,,"10012","7","8","8","331",,,"282",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T14:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","98",,"52",,,,,"10011",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"2","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T14:00:00","25.40","57.00",,,"1","5","2","5","4","3","1",,,,,,,,,"10029","0","1","8","303",,"271","261",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T15:00:00","25.84","55.42",,,"1","5","2","5","5","4","1",,,,,,,,,"10013","4","0","8","335",,,"274",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T15:00:00","24.58","56.72",,,"1","5","2","5","9",,"1","5","94",,"49",,,,,"10014",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T15:00:00","25.30","57.20",,,"1","5","2","5","3","3","1",,,,,,,,,"10031","0","1","8","289",,"261","251",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T16:00:00","25.72","55.19",,,"1","5","2","5","5","4","1",,,,,,,,,"10018","2","5","8","331",,,"275",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T16:00:00","24.59","56.63",,,"1","5","2","5","9",,"1","5","99",,"40",,,,,"10014",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"V7DR9","2023-09-03T16:00:00","26.10","50.70",,,"1","6","2","5","9","0","1",,"80","3","62","1","97",,,"10040",,,"8","350",,"280","257","3","350",,,"4",,"6","8",,,,,,,"219","60","798","172","5","1","2","1","112111","111AA111118AAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T16:00:00","25.20","57.50",,,"1","5","2","5","3","3","1",,,,,,,,,"10036","3","5","8","280",,"254","244",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T17:00:00","25.62","54.96",,,"1","5","2","5","5","4","1",,,,,,,,,"10020","2","9","8","337",,,"274",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"8JGV5XF","2023-09-03T17:00:00","24.50","56.63",,,"1","5","2","5","9",,"1","5","104",,"41",,,,,"10015",,,"8",,,,,,,,,,,,,,,,,,,"219","46","798","172","5","0",,"1","F6111F","11AAA19AAAAAAA","5",,,,,,,,,,,,
"WMHA","2023-09-03T17:00:00","25.20","57.80",,,"1","5","2","5","2","4","1",,,,,,,,,"10040","3","11","8","284",,"256","246",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7XCL4WP","2023-09-03T18:00:00","25.43","54.84",,,"1","5","2","5","4","4","1",,,,,,,,,"10022","2","8","8","338",,,"279",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
