"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER"
"EUMDE60","2023-09-03T01:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10044","2","4","8","313",,,"300",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T02:00:00","25.69","35.66",,,"1","5","2","5","7","4","1",,,,,,,,,"10045","2","3","8","304",,,"243",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T02:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10044","2","5","8","315",,,"300",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T03:00:00","25.96","35.48",,,"1","5","2","5","7","4","1",,,,,,,,,"10042","7","2","8","296",,,"241",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T03:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10047","2","9","8","316",,,"297",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T04:00:00","26.22","35.31",,,"1","5","2","5","7","4","1",,,,,,,,,"10047","2","6","8","292",,,"238",,,,,,,,,,,,,,,"217","65","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T04:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10051","2","7","8","316",,,"296",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T05:00:00","26.48","35.16",,,"1","5","2","5","7","4","1",,,,,,,,,"10047","2","1","8","286",,,"235",,,,,,,,,,,,,,,"217","65","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T05:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10055","2","11","8","317",,,"295",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T06:00:00","26.73","34.97",,,"1","5","2","5","7","4","1",,,,,,,,,"10058","2","15","8","285",,,"234",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T06:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10058","2","11","8","318",,,"301",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"9V5392","2023-09-03T07:00:00","27.30","34.20",,,"1","6","2","5","7","3","1",,"330","4","154","1","98","2","1","10068",,,"8","280",,,,"7","280","6","6","6","A","4","7",,"5","1",,,,"217","74","798","172","5","1","2","2","11111F","1411111AA114AA","5",,"0",,,,,,,,,,,
"DZSWUHG","2023-09-03T07:00:00","26.95","34.74",,,"1","5","2","5","7","4","1",,,,,,,,,"10060","2","13","8","281",,,"232",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T07:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10055","2","4","8","321",,,"302",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T08:00:00","27.17","34.50",,,"1","5","2","5","7","4","1",,,,,,,,,"10065","2","18","8","280",,,"229",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T08:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10053","7","2","8","326",,,"301",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"3FAT9","2023-09-03T09:00:00","20.60","38.60",,,"1","6","2","5","7","4","1",,"340","4","57",,,"1","1","10045","4","0","8","340","0","320","315",,"330","9","9","A","A","A","A",,,,,,,"217","8","798","172","5","0",,"2","111111","11A41111114AA1","5",,"1",,,,,,,,,,,
"DZSWUHG","2023-09-03T09:00:00","27.40","34.27",,,"1","5","2","5","7","4","1",,,,,,,,,"10057","7","0","8","282",,,"221",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA7","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T09:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10047","7","11","8","331",,,"296",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T10:00:00","27.62","34.01",,,"1","5","2","5","7","4","1",,,,,,,,,"10061","2","2","8","282",,,"223",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T10:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10039","7","16","8","326",,,"307",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T11:00:00","27.84","33.77",,,"1","5","2","5","7","4","1",,,,,,,,,"10057","7","8","8","276",,,"230",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T11:00:00","29.98","32.59",,,"1","5","2","5","4","2","1",,"360",,"38",,,,,"10094","7","23","8","324",,,"161",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F51114","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T11:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10031","7","21","8","325",,,"304",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T12:00:00","28.04","33.50",,,"1","5","2","5","7","4","1",,,,,,,,,"10056","7","1","8","278",,,"226",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T12:00:00","29.85","32.55",,,"1","5","2","5","4","3","1",,"320",,"33",,,,,"10086","7","22","8","310",,,"186",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T12:00:00","21.49","39.15",,,"1","5","2","5","2","0","1",,,,,,,,,"10027","7","20","8","326",,,"297",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"OWJG2","2023-09-03T12:00:00","23.50","36.50",,,"1","6","2","5","3","4","1",,"340","4","98","1","98","2","0","10050","5","0","8","320",,,,"7","330","1","1","1","A","4","1",,"4","2","35","6","1","217","36","798","172","5","1","2","2","11111F","1111111AA11111","5",,"0",,,,,,,,,,,
"3FAT9","2023-09-03T13:00:00","21.60","38.00",,,"1","6","2","5","7","4","1",,"220","4","82","1","98",,"0","10026","5","19","8","330","0","320","317",,"320",,,,,,,,,"4","32","8","4","217","18","798","172","5","0",,"2","111311","111A111111A311","5",,"0",,,,,,,,,,,
"DZSWUHG","2023-09-03T13:00:00","28.27","33.28",,,"1","5","2","5","7","4","1",,,,,,,,,"10053","7","8","8","284",,,"220",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T13:00:00","29.59","32.53",,,"1","5","2","5","4","4","1",,"320",,"36",,,,,"10081","7","20","8","301",,,"185",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T13:00:00","21.47","39.10",,,"1","5","2","5","6","2","1","5","335",,"100",,,,,"10023","7","15","8","325",,,"295",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T14:00:00","28.52","33.11",,,"1","5","2","5","7","4","1",,,,,,,,,"10050","7","7","8","293",,,"208",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T14:00:00","29.33","32.67",,,"1","5","2","5","3","4","1","5","325",,"89",,,,,"10074","7","20","8","319",,,"209",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F31111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T14:00:00","21.38","38.94",,,"1","5","2","5","5","3","1","5","325",,"91",,,,,"10019","7","13","8","323",,,"297",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T15:00:00","28.79","32.97",,,"1","5","2","5","8","4","1",,,,,,,,,"10051","7","5","8","297",,,"200",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T15:00:00","29.06","32.79",,,"1","5","2","5","4","4","1",,"340",,"127",,,,,"10066","7","20","8","308",,,"191",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F11211","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T15:00:00","21.19","38.84",,,"1","5","2","5","4","4","1","5","335",,"81",,,,,"10029","2","2","8","324",,,"296",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T16:00:00","29.07","32.83",,,"1","5","2","5","7","4","1",,,,,,,,,"10057","2","4","8","296",,,"209",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T16:00:00","28.79","32.90",,,"1","5","2","5","4","4","1","5","335",,"122",,,,,"10064","7","17","8","296",,,"198",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T16:00:00","20.96","38.94",,,"1","5","2","5","3","4","1","5","335",,"75",,,,,"10028","2","4","8","318",,,"297",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"3FAT9","2023-09-03T17:00:00","22.70","37.30",,,"1","6","2","5","7","4","1",,"230","4","108","1","98","0","0","10025","5","1","8","310","0","300","297",,"320","9","9","A","A","A","A",,"4","6",,,,"217","27","798","172","5","0",,"1","111511","111111111141A1","5",,"0",,,,,,,,,,,
"DZSWUHG","2023-09-03T17:00:00","29.34","32.69",,,"1","5","2","5","7","4","1",,,,,,,,,"10066","2","16","8","301",,,"200",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T17:00:00","28.54","33.05",,,"1","5","2","5","3","4","1","5","335",,"105",,,,,"10061","7","13","8","291",,,"205",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T17:00:00","20.74","39.04",,,"1","5","2","5","3","4","1","5","335",,"72",,,,,"10034","2","15","8","316",,,"299",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T18:00:00","29.61","32.56",,,"1","5","2","5","8","4","1",,,,,,,,,"10079","2","28","8","297",,,"219",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T18:00:00","28.29","33.21",,,"1","5","2","5","3","4","1","5","325",,"95",,,,,"10063","7","3","8","286",,,"221",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T18:00:00","20.52","39.15",,,"1","5","2","5","3","4","1","5","355",,"67",,,,,"10038","2","9","8","318",,,"301",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T19:00:00","29.78","32.55",,,"1","5","2","5","8","2","1",,,,,,,,,"10085","2","28","8","286",,,"213",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T19:00:00","28.08","33.41",,,"1","5","2","5","3","4","1",,"310",,"110",,,,,"10061","7","3","8","287",,,"223",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T19:00:00","20.29","39.25",,,"1","5","2","5","4","4","1","5","15",,"40",,,,,"10047","2","19","8","318",,,"300",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T20:00:00","29.84","32.57",,,"1","5","2","5","2","1","1",,,,,,,,,"10088","2","22","8","278",,,"220",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T20:00:00","27.89","33.64",,,"1","5","2","5","3","4","1",,"310",,"120",,,,,"10056","7","6","8","289",,,"212",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE60","2023-09-03T20:00:00","20.06","39.35",,,"1","5","2","5","4","4","1","5","335",,"60",,,,,"10039","2","5","8","320",,,"296",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T21:00:00","29.84","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10088","2","8","8","273",,,"213",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T21:00:00","27.70","33.85",,,"1","5","2","5","3","4","1","5","315",,"112",,,,,"10056","7","7","8","286",,,"214",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T22:00:00","29.84","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10082","7","3","8","271",,,"218",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T22:00:00","27.50","34.06",,,"1","5","2","5","3","4","1","5","315",,"96",,,,,"10056","7","6","8","286",,,"219",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-03T23:00:00","29.84","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10080","7","8","8","267",,,"214",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-03T23:00:00","27.24","34.21",,,"1","5","2","5","3","4","1",,"320",,"92",,,,,"10054","7","1","8","285",,,"222",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-04T00:00:00","29.84","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10077","7","11","8","262",,,"210",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T00:00:00","26.97","34.37",,,"1","5","2","5","3","4","1",,"330",,"93",,,,,"10050","7","6","8","282",,,"220",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"OWJG2","2023-09-04T00:00:00","20.30","38.60",,,"1","6","2","5","3","4","1",,"320","4","103","1","98","3","2","10020","6","10","8","300",,,,"7","330","7","7","7","3","7","8",,"5","1",,,,"217","8","798","172","5","1","2","1","11111F","1111111AA111A1","5",,"2",,,,,,,,,,,
"V7TN8","2023-09-04T00:00:00","27.40","34.10",,,"1","6","2","5","3","4","1",,"330","3","129","1","98","2","0","10040",,"20","8","270","0","250","243","1","300","3","3","4","5","4","A",,"10","3","18","10","3","217","74","798","172","5","0",,"1","111111","11111111111117","5",,"0",,,,,,,,,,,
"3FAT9","2023-09-04T01:00:00","24.90","36.00",,,"1","6","2","5","7","4","1",,,"4",,"1","98","0","0","10028","5","5","8","300","0","290","287",,"310",,,,,,,,,"4",,,,"217","46","798","172","5","0",,"1","117511","1111111111A3A1","5",,"0",,,,,,,,,,,
"DZSWUHG","2023-09-04T01:00:00","29.85","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10074","7","9","8","257",,,"213",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T01:00:00","26.70","34.53",,,"1","5","2","5","3","4","1",,"330",,"95",,,,,"10047","7","8","8","281",,,"226",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-04T02:00:00","29.84","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10075","7","5","8","256",,,"214",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T02:00:00","26.44","34.67",,,"1","5","2","5","3","4","1","5","325",,"109",,,,,"10046","7","8","8","282",,,"229",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-04T03:00:00","29.85","32.57",,,"1","5","2","5","8","0","1",,,,,,,,,"10075","7","2","8","255",,,"214",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T03:00:00","26.18","34.83",,,"1","5","2","5","3","4","1","5","325",,"108",,,,,"10046","7","4","8","284",,,"230",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"DZSWUHG","2023-09-04T04:00:00","29.88","32.55",,,"1","5","2","5","8","2","1",,,,,,,,,"10075","2","1","8","255",,,"212",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T04:00:00","25.94","34.98",,,"1","5","2","5","3","4","1","5","325",,"101",,,,,"10048","2","1","8","293",,,"235",,,,,,,,,,,,,,,"217","54","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"3FAT9","2023-09-04T05:00:00","25.90","35.20",,,"1","6","2","5","7","4","1",,"220","4","108","1","98","1","1","10043","0","15","8","300","0","290","287",,"290","6","6","5","7","4","5",,"4","4","31","4","4","217","55","798","172","5","0",,"2","111511","11111111111111","5",,"1",,,,,,,,,,,
"EUMDE52","2023-09-04T05:00:00","25.69","35.14",,,"1","5","2","5","3","4","1","5","325",,"90",,,,,"10051","2","5","8","306",,,"245",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T06:00:00","25.44","35.31",,,"1","5","2","5","3","4","1","5","325",,"91",,,,,"10052","2","7","8","326",,,"243",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F31111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"V7TN8","2023-09-04T06:00:00","25.90","35.20",,,"1","6","2","5","3","4","1",,"320","3","103","1","98",,"1","10030",,,"8","280","0","260","253","1","300","3","3","6","2","1","7",,"1","2","18","1","2","217","55","798","172","5","0",,"2","111111","111A111111111A","5",,"1",,,,,,,,,,,
"WMPP","2023-09-04T06:00:00","21.00","38.20",,,"1","6","2","5","7","4","1",,"360","3","72","1","97",,,,,,"8","310",,"310","310","1","320","5","5","7","4","A","A","0","2","0","31","8","3","217","18","798","172","5","1","2","2","1111F3","111AAA1111131A","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T07:00:00","25.21","35.48",,,"1","5","2","5","3","4","1",,"330",,"91",,,,,"10058","2","10","8","335",,,"246",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F31111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T08:00:00","24.98","35.64",,,"1","5","2","5","3","4","1","5","335",,"78",,,,,"10059","2","9","8","316",,,"251",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"3FAT9","2023-09-04T09:00:00","26.90","34.50",,,"1","6","2","5","7","4","1",,"360","4","123",,,"1","1","10044","2","1","8","300","0","270","260",,"290","9","9","A","A","A","A",,,,,,,"217","64","798","172","5","0",,"2","111111","11A41111114AA1","5",,"1",,,,,,,,,,,
"EUMDE52","2023-09-04T09:00:00","24.74","35.80",,,"1","5","2","5","3","4","1","5","345",,"74",,,,,"10056","2","3","8","315",,,"255",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T10:00:00","24.50","35.95",,,"1","5","2","5","3","4","1",,"340",,"80",,,,,"10052","7","5","8","323",,,"262",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T11:00:00","24.26","36.11",,,"1","5","2","5","3","4","1","5","345",,"77",,,,,"10046","7","13","8","315",,,"264",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"OWYZ2","2023-09-04T11:00:00","24.20","36.10",,,"1","6","2","5","3","4","1",,"330","3","82","1","97","5","0","10050","4","0","8","318","0","275","258","1","315",,,"A",,"A","A",,,,,,,"217","46","798","172","5","0",,"2","111111","11111111118AA1","5",,"0",,,,,,,,,,,
"EUMDE52","2023-09-04T12:00:00","24.02","36.27",,,"1","5","2","5","3","4","1",,"340",,"77",,,,,"10040","7","15","8","315",,,"263",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"V7TN8","2023-09-04T12:00:00","24.40","36.20",,,"1","6","2","5","3","4","1",,"330","3","77","1","98","2","1","10040",,"10","8","340","0","300","289","1","320","4","4","4","5","5","A",,"10","2","32","10","4","217","46","798","172","5","0",,"2","131111","11111111111117","5",,"1",,,,,,,,,,,
"3FAT9","2023-09-04T13:00:00","27.80","33.60",,,"1","6","2","5","7","4","1",,,"4",,"1","98","0","0","10030","5","14","8","290","0","280","277",,"270",,,,,,,,,"4",,,,"217","73","798","172","5","0",,"2","115711","1111111111A3A1","5",,"0",,,,,,,,,,,
"EUMDE52","2023-09-04T13:00:00","23.79","36.42",,,"1","5","2","5","3","4","1",,"330",,"84",,,,,"10031","7","21","8","331",,,"271",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T14:00:00","23.55","36.57",,,"1","5","2","5","3","4","1","5","335",,"88",,,,,"10028","7","18","8","329",,,"278",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMPP","2023-09-04T14:00:00","23.20","37.00",,,"1","6","2","5","7","4","1",,"330","3","103",,,,,"10007",,,"8","322",,,,"1","320",,,"A",,"A","A",,"3","2",,,,"217","37","798","172","5","1","2","2","11112F","11AAA11AA181AA","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T15:00:00","23.31","36.71",,,"1","5","2","5","3","4","1",,"330",,"82",,,,,"10025","7","16","8","322",,,"262",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE52","2023-09-04T16:00:00","23.07","36.85",,,"1","5","2","5","3","4","1","5","345",,"77",,,,,"10027","7","4","8","319",,,"265",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"3FAT9","2023-09-04T17:00:00","28.70","32.90",,,"1","6","2","5","7","4","1",,"230","4","93","1","98","0","0","10048","0","18","8","280","0","270","267",,"270","9","9","A","A","A","A",,"3","4",,,,"217","82","798","172","5","0",,"1","111511","111111111141A1","5",,"0",,,,,,,,,,,
"EUMDE52","2023-09-04T17:00:00","22.84","37.01",,,"1","5","2","5","3","4","1","5","345",,"74",,,,,"10030","2","1","8","318",,,"270",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
