"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"4601763","2023-09-01T05:00:00","24.84","-144.53",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","246",,,,,,,,,,,,"235","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-01T05:00:00","23.79","-145.88",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","249",,,,,,,,,,,,"235","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-01T05:00:00","29.20","-141.66",,,"1","4","2","5",,,"11",,,,,,,,,"10234",,,"8",,,,,"9","247",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-01T05:00:00","21.52","-144.80",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,"235","14","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-01T05:00:00","27.79","-147.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-01T05:00:00","27.96","-148.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-01T05:00:00","28.39","-146.46",,,"1","4","2","5",,,"11",,,,,,,,,"10230",,,"8",,,,,"9","254",,,,,,,,,,,,"235","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-01T05:00:00","27.91","-149.29",,,"1","4","2","5",,,"11",,,,,,,,,"10227",,,"8",,,,,"9","254",,,,,,,,,,,,"235","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-01T05:00:00","26.84","-141.51",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","238",,,,,,,,,,,,"235","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5201694","2023-09-01T05:00:00","29.21","-142.87",,,"1","4","2","5",,,"11",,,,,,,,,"10238",,,"8",,,,,"9","247",,,,,,,,,,,,"235","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"WGEB","2023-09-01T05:00:00","27.60","-147.20",,,"1","5","2","5","5","5","1",,,,,,,,,"10294","5","0","8","240",,"211","197",,,,,"A",,"A","A",,,,,,"235","77","798","172","5","1","2","1","F1FF51","1AAAA1111A8AA1",,"5",,,,,,,,
"4602737","2023-09-01T05:01:00","24.63","-147.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602714","2023-09-01T05:04:00","23.95","-143.74",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","248",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602743","2023-09-01T05:04:00","29.00","-140.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"235","90","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"WDH6745","2023-09-01T05:04:00","26.32","-144.84",,,"1","5","2","5","9",,"1","5","52",,"108",,,,,"10210",,,"8","237",,,,,,,,,,,,,,,,,"235","64","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T05:07:00","26.31","-144.86",,,"1","5","2","5","9",,"1","5","53",,"113",,,,,"10220",,,"8","236",,,,,,,,,,,,,,,,,"235","64","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T05:10:00","26.30","-144.87",,,"1","5","2","5","9",,"1","5","53",,"108",,,,,"10230",,,"8","236",,,,,,,,,,,,,,,,,"235","64","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T05:19:00","26.28","-144.92",,,"1","5","2","5","9",,"1","5","54",,"108",,,,,"10210",,,"8","236",,,,,,,,,,,,,,,,,"235","64","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T05:28:00","26.27","-144.98",,,"1","5","2","5","9",,"1","5","54",,"108",,,,,"10200",,,"8","236",,,,,,,,,,,,,,,,,"235","64","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T05:52:00","26.22","-145.11",,,"1","5","2","5","9",,"1","5","57",,"113",,,,,"10210",,,"8","237",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T05:55:00","26.21","-145.13",,,"1","5","2","5","9",,"1","5","57",,"113",,,,,"10210",,,"8","237",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"2101690","2023-09-01T06:00:00","29.17","-147.29",,,"1","4","2","5",,,"11",,,,,,,,,"10245",,,"8",,,,,"9","249",,,,,,,,,,,,"235","97","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201844","2023-09-01T06:00:00","27.56","-140.78",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,,"9","241",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-01T06:00:00","29.86","-144.78",,,"1","4","2","5",,,"11",,,,,,,,,"10248",,,"8",,,,,"9","248",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-01T06:00:00","23.57","-141.50",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","238",,,,,,,,,,,,"235","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-01T06:00:00","26.09","-142.55",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","243",,,,,,,,,,,,"235","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-01T06:00:00","24.85","-144.54",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","246",,,,,,,,,,,,"235","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-01T06:00:00","23.78","-145.88",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","249",,,,,,,,,,,,"235","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-01T06:00:00","29.19","-141.66",,,"1","4","2","5",,,"11",,,,,,,,,"10240",,,"8",,,,,"9","247",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-01T06:00:00","21.54","-144.81",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,"235","14","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-01T06:00:00","27.80","-147.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-01T06:00:00","27.97","-148.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-01T06:00:00","28.40","-146.45",,,"1","4","2","5",,,"11",,,,,,,,,"10235",,,"8",,,,,"9","254",,,,,,,,,,,,"235","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-01T06:00:00","27.91","-149.29",,,"1","4","2","5",,,"11",,,,,,,,,"10234",,,"8",,,,,"9","254",,,,,,,,,,,,"235","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-01T06:00:00","26.84","-141.52",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","238",,,,,,,,,,,,"235","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5201694","2023-09-01T06:00:00","29.22","-142.88",,,"1","4","2","5",,,"11",,,,,,,,,"10240",,,"8",,,,,"9","247",,,,,,,,,,,,"235","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"WFLG","2023-09-01T06:00:00","27.60","-142.20",,,"1","4","0","0","2","4","1","0","70","3","113",,"98","3","1","10208","2","7","0","233","0","189","166",,"228","4","4","1","5","7","A","5","4",,,,"235","72","992","114","5","0",,"1","111111","111111111111A1",,,"1","1",,,,,,"4"
"WGEB","2023-09-01T06:00:00","27.40","-147.60",,,"1","4","0","0","5","5","1",,,,,,,,,,"3","8","0","240","0","211","197",,,,,,"A",,,,,,,,"235","77","992","114","5","0",,"1","F1FF71","1AAAA1111A8AA1",,,"1",,,,,,,"4"
"4602737","2023-09-01T06:04:00","24.63","-147.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-01T06:04:00","29.00","-140.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"235","90","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"WDH6745","2023-09-01T06:22:00","26.16","-145.29",,,"1","5","2","5","9",,"1",,"60",,"87",,,,,"10220",,,"8","227",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T06:25:00","26.16","-145.30",,,"1","5","2","5","9",,"1","5","58",,"87",,,,,"10210",,,"8","227",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T06:34:00","26.14","-145.36",,,"1","5","2","5","9",,"1","5","56",,"93",,,,,"10210",,,"8","228",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T06:40:00","26.13","-145.39",,,"1","5","2","5","9",,"1","5","57",,"87",,,,,"10210",,,"8","228",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T06:43:00","26.12","-145.41",,,"1","5","2","5","9",,"1","5","54",,"93",,,,,"10220",,,"8","229",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T06:49:00","26.11","-145.44",,,"1","5","2","5","9",,"1","5","53",,"93",,,,,"10220",,,"8","229",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T06:55:00","26.09","-145.48",,,"1","5","2","5","9",,"1","5","54",,"87",,,,,"10220",,,"8","229",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"2101690","2023-09-01T07:00:00","29.15","-147.30",,,"1","4","2","5",,,"11",,,,,,,,,"10249",,,"8",,,,,"9","249",,,,,,,,,,,,"235","97","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201844","2023-09-01T07:00:00","27.56","-140.78",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,"9","241",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-01T07:00:00","29.86","-144.79",,,"1","4","2","5",,,"11",,,,,,,,,"10250",,,"8",,,,,"9","248",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-01T07:00:00","23.57","-141.50",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","238",,,,,,,,,,,,"235","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-01T07:00:00","26.08","-142.55",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","243",,,,,,,,,,,,"235","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-01T07:00:00","24.87","-144.54",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","246",,,,,,,,,,,,"235","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-01T07:00:00","23.78","-145.89",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","248",,,,,,,,,,,,"235","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-01T07:00:00","29.19","-141.66",,,"1","4","2","5",,,"11",,,,,,,,,"10240",,,"8",,,,,"9","247",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-01T07:00:00","21.55","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"235","14","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-01T07:00:00","27.82","-147.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-01T07:00:00","27.98","-148.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-01T07:00:00","28.41","-146.44",,,"1","4","2","5",,,"11",,,,,,,,,"10240",,,"8",,,,,"9","254",,,,,,,,,,,,"235","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-01T07:00:00","27.91","-149.30",,,"1","4","2","5",,,"11",,,,,,,,,"10239",,,"8",,,,,"9","254",,,,,,,,,,,,"235","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-01T07:00:00","26.84","-141.52",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","238",,,,,,,,,,,,"235","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5201694","2023-09-01T07:00:00","29.23","-142.89",,,"1","4","2","5",,,"11",,,,,,,,,"10242",,,"8",,,,,"9","247",,,,,,,,,,,,"235","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"WGEB","2023-09-01T07:00:00","27.20","-147.90",,,"1","4","0","0","5","5","1",,,,,,,,,,"3","12","0","240","0","213","201",,,,,,"A",,,,,,,,"235","77","992","114","5","0",,"1","F1FF71","1AAAA1111A8AA1",,,"1",,,,,,,"4"
"4602737","2023-09-01T07:03:00","24.63","-147.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602714","2023-09-01T07:04:00","23.96","-145.60",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","248",,,,,,,,,,,,"235","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602743","2023-09-01T07:04:00","28.95","-140.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"WDH6745","2023-09-01T07:13:00","26.06","-145.58",,,"1","5","2","5","9",,"1","5","55",,"93",,,,,"10210",,,"8","231",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T07:16:00","26.05","-145.59",,,"1","5","2","5","9",,"1","5","54",,"93",,,,,"10220",,,"8","231",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T07:19:00","26.04","-145.61",,,"1","5","2","5","9",,"1","5","56",,"103",,,,,"10220",,,"8","231",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T07:22:00","26.04","-145.63",,,"1","5","2","5","9",,"1","5","55",,"98",,,,,"10210",,,"8","231",,,,,,,,,,,,,,,,,"235","65","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"2101690","2023-09-01T08:00:00","29.13","-147.29",,,"1","4","2","5",,,"11",,,,,,,,,"10249",,,"8",,,,,"9","249",,,,,,,,,,,,"235","97","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201844","2023-09-01T08:00:00","27.55","-140.77",,,"1","4","2","5",,,"11",,,,,,,,,"10219",,,"8",,,,,"9","241",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-01T08:00:00","29.86","-144.81",,,"1","4","2","5",,,"11",,,,,,,,,"10248",,,"8",,,,,"9","248",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-01T08:00:00","23.57","-141.50",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","238",,,,,,,,,,,,"235","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-01T08:00:00","26.08","-142.55",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","242",,,,,,,,,,,,"235","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-01T08:00:00","24.88","-144.55",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","246",,,,,,,,,,,,"235","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-01T08:00:00","23.78","-145.89",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","248",,,,,,,,,,,,"235","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-01T08:00:00","29.19","-141.66",,,"1","4","2","5",,,"11",,,,,,,,,"10236",,,"8",,,,,"9","247",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-01T08:00:00","21.56","-144.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,"235","14","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602737","2023-09-01T08:00:00","24.63","-147.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-01T08:00:00","27.83","-147.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-01T08:00:00","27.98","-148.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,"235","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-01T08:00:00","28.41","-146.43",,,"1","4","2","5",,,"11",,,,,,,,,"10240",,,"8",,,,,"9","254",,,,,,,,,,,,"235","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103561","2023-09-01T08:00:00","27.90","-149.30",,,"1","4","2","5",,,"11",,,,,,,,,"10238",,,"8",,,,,"9","254",,,,,,,,,,,,"235","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-01T08:00:00","26.84","-141.52",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","238",,,,,,,,,,,,"235","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5201694","2023-09-01T08:00:00","29.24","-142.90",,,"1","4","2","5",,,"11",,,,,,,,,"10242",,,"8",,,,,"9","247",,,,,,,,,,,,"235","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"WGEB","2023-09-01T08:00:00","27.00","-148.30",,,"1","5","2","5","5","5","1",,,,,,,,,,"0","7","8","241",,"216","204",,,,,"A",,"A","A",,,,,,"235","78","798","172","5","1","2","1","F1FF71","1AAAA1111A8AA1",,"5",,,,,,,,
"4602714","2023-09-01T08:04:00","23.99","-143.77",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","248",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602743","2023-09-01T08:04:00","28.96","-140.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"WDH6745","2023-09-01T08:17:00","25.93","-145.93",,,"1","5","2","5","9",,"1","5","54",,"82",,,,,"10200",,,"8","229",,,,,,,,,,,,,,,,,"235","55","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T08:20:00","25.93","-145.95",,,"1","5","2","5","9",,"1","5","54",,"82",,,,,"10190",,,"8","229",,,,,,,,,,,,,,,,,"235","55","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T08:26:00","25.91","-145.98",,,"1","5","2","5","9",,"1",,"60",,"77",,,,,"10200",,,"8","228",,,,,,,,,,,,,,,,,"235","55","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T08:32:00","25.90","-146.02",,,"1","5","2","5","9",,"1","5","58",,"77",,,,,"10210",,,"8","229",,,,,,,,,,,,,,,,,"235","56","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T08:44:00","25.88","-146.08",,,"1","5","2","5","9",,"1","5","57",,"77",,,,,"10220",,,"8","228",,,,,,,,,,,,,,,,,"235","56","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T08:53:00","25.86","-146.14",,,"1","5","2","5","9",,"1","5","59",,"77",,,,,"10210",,,"8","229",,,,,,,,,,,,,,,,,"235","56","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"WDH6745","2023-09-01T08:56:00","25.85","-146.15",,,"1","5","2","5","9",,"1","5","57",,"77",,,,,"10210",,,"8","229",,,,,,,,,,,,,,,,,"235","56","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,
"2101690","2023-09-01T09:00:00","29.12","-147.33",,,"1","4","2","5",,,"11",,,,,,,,,"10247",,,"8",,,,,"9","249",,,,,,,,,,,,"235","97","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201844","2023-09-01T09:00:00","27.55","-140.77",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","241",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-01T09:00:00","29.86","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10248",,,"8",,,,,"9","248",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-01T09:00:00","23.56","-141.50",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","238",,,,,,,,,,,,"235","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-01T09:00:00","26.08","-142.56",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","242",,,,,,,,,,,,"235","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-01T09:00:00","24.88","-144.56",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","246",,,,,,,,,,,,"235","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
