"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"5102629","2023-09-01T07:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-01T07:00:00","26.39","-160.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-01T07:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","81",,"83",,,,,"10198",,,"8","268",,,"213","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T07:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","79",,"82",,,,,"10198",,,"8","268",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T07:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","80",,,,,"10200",,,"8","268",,,"212",,,,,,,,,,"4","12","9","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T07:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10199",,,"8","268",,,,,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-01T07:30:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"80",,"80",,,,,"10198",,,"8","268",,,"213","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T07:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","81",,"85",,,,,"10199",,,"8","269",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T07:40:00","24.45","-162.01",,,"1","4","2","5",,,"11","5","86",,"80",,,,,"10200",,,"8","268",,,"214",,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100101","2023-09-01T07:40:00","24.36","-162.08",,,"1","3","2","5",,,"11","5","82",,"84",,,,,"10199",,,"8","269",,,,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F1111F","11AAA11AAAAAAA",,,,,,
"5100001","2023-09-01T07:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","80",,,,,"10199",,,"8","268",,,"213",,,,,,,,,,"4","11","9","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T07:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","90",,,,,"10199",,,"8","268",,,,,,,,,,,,,"4","12","9","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-01T08:00:00","28.89","-169.13",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233","89","798","172","7","0",,"1","FFFF7F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-01T08:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","84",,"82",,,,,"10201",,,"8","268",,,"214","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T08:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","79",,"82",,,,,"10200",,,"8","268",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-01T08:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-01T08:00:00","26.39","-160.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-01T08:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","83",,"86",,,,,"10200",,,"8","268",,,"213","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T08:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"86",,,,,"10201",,,"8","268",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T08:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","80",,,,,"10201",,,"8","268",,,"215",,,,,,,,,,"4","12","10","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T08:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","90",,,,,"10201",,,"8","268",,,,,,,,,,,,,"4","10","9","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-01T08:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"78",,,,,"10201",,,"8","268",,,"216","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T08:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","83",,"84",,,,,"10201",,,"8","268",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T08:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","85",,"77",,,,,"10200",,,"8","268",,,"217","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T08:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"82",,,,,"10201",,,"8","268",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T08:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"79",,,,,"10200",,,"8","268",,,"218","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T08:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"86",,,,,"10200",,,"8","267",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"4602563","2023-09-01T09:00:00","28.89","-169.13",,,"1","3","2","5",,,"11",,,,,,,,,"10299",,,,,,,,,,,,,,,,,,,,,"233","89","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-01T09:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","84",,"85",,,,,"10200",,,"8","267",,,"213","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T09:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","87",,"87",,,,,"10199",,,"8","267",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-01T09:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-01T09:00:00","26.38","-160.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-01T09:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"80",,,,,"10200",,,"8","267",,,"214","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T09:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","84",,"83",,,,,"10198",,,"8","267",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T09:20:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","89",,"79",,,,,"10198",,,"8","267",,,"216","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T09:20:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","84",,"81",,,,,"10198",,,"8","267",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T09:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","92",,"81",,,,,"10198",,,"8","266",,,"211","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T09:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"84",,,,,"10197",,,"8","267",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T09:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","85",,"78",,,,,"10197",,,"8","266",,,"212","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T09:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","83",,"79",,,,,"10196",,,"8","267",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T09:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","70",,,,,"10196",,,"8","267",,,"215",,,,,,,,,,"4","12","9","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T09:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","80",,,,,"10196",,,"8","267",,,,,,,,,,,,,"4","11","9","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-01T10:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","80","1","70",,,,,"10195",,,"0","267",,,"216","1","271",,,,"A",,,"7","3","11","8","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2023-09-01T10:00:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"80",,"81",,,,,"10196",,,"8","266",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-01T10:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-01T10:00:00","26.39","-160.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602563","2023-09-01T10:02:00","28.90","-169.12",,,"1","3","2","5",,,"11",,,,,,,,,"10317",,,,,,,,,,,,,,,,,,,,,"233","89","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-01T10:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","85",,"76",,,,,"10196",,,"8","266",,,"213","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T10:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","78",,"80",,,,,"10195",,,"8","266",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T10:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","70",,,,,"10195",,,"8","267",,,"216",,,,,,,,,,"4","11","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T10:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10195",,,"8","266",,,,,,,,,,,,,"4","10","9","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-01T10:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"75",,,,,"10196",,,"8","266",,,"213","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T10:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","82",,"75",,,,,"10194",,,"8","267",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T10:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"70",,,,,"10194",,,"8","267",,,"216","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T10:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","81",,"74",,,,,"10193",,,"8","266",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T10:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","80",,,,,"10193",,,"8","266",,,"214",,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T10:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10193",,,"8","266",,,,,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-01T11:00:00","28.90","-169.12",,,"1","3","2","5",,,"11",,,,,,,,,"10315",,,,,,,,,,,,,,,,,,,,,"233","89","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-01T11:00:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"90",,"75",,,,,"10193",,,"8","266",,,"214","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T11:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","86",,"75",,,,,"10192",,,"8","266",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-01T11:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-01T11:00:00","26.38","-160.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-01T11:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"74",,,,,"10190",,,"8","266",,,"216","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T11:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","84",,"75",,,,,"10192",,,"8","267",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T11:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","80",,,,,"10191",,,"8","266",,,"215",,,,,,,,,,"4","11","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T11:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","80",,,,,"10191",,,"8","267",,,,,,,,,,,,,"4","10","9","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-01T11:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","92",,"74",,,,,"10191",,,"8","266",,,"215","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T11:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","92",,"70",,,,,"10191",,,"8","267",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T11:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"75",,,,,"10189",,,"8","266",,,"216","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T11:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"73",,,,,"10190",,,"8","266",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T11:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","70",,,,,"10190",,,"8","266",,,"216",,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T11:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","70",,,,,"10189",,,"8","266",,,,,,,,,,,,,"4","10","8","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-01T12:00:00","28.91","-169.12",,,"1","3","2","5",,,"11",,,,,,,,,"10300",,,,,,,,,,,,,,,,,,,,,"233","89","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-01T12:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","87",,"73",,,,,"10189",,,"8","266",,,"218","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T12:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","87",,"70",,,,,"10189",,,"8","266",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-01T12:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-01T12:00:00","26.35","-161.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-01T12:10:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"90",,"73",,,,,"10188",,,"8","266",,,"217","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T12:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","89",,"71",,,,,"10188",,,"8","265",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T12:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","70",,,,,"10187",,,"8","265",,,"218",,,,,,,,,,"4","11","9","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T12:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","70",,,,,"10187",,,"8","265",,,,,,,,,,,,,"5","11","9","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-01T12:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"66",,,,,"10186",,,"8","265",,,"217","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T12:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"67",,,,,"10187",,,"8","265",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T12:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","88",,"66",,,,,"10185",,,"8","265",,,"216","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T12:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","86",,"70",,,,,"10186",,,"8","266",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T12:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","60",,,,,"10186",,,"8","265",,,"221",,,,,,,,,,"4","10","8","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T12:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","70",,,,,"10185",,,"8","265",,,,,,,,,,,,,"5","10","9","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-01T13:00:00","28.91","-169.12",,,"1","3","2","5",,,"11",,,,,,,,,"10318",,,,,,,,,,,,,,,,,,,,,"233","89","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-01T13:00:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"80",,"69",,,,,"10184",,,"8","264",,,"217","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T13:00:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"80",,"68",,,,,"10185",,,"8","265",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-01T13:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-01T13:00:00","26.39","-160.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-01T13:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","101",,"86",,,,,"10185",,,"8","262",,,"219","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T13:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"90",,"76",,,,,"10184",,,"8","262",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T13:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","70",,,,,"10183",,,"8","253",,,"219",,,,,,,,,,"4","22","16","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA33A",,,,,,
"5100101","2023-09-01T13:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","70",,,,,"10184",,,"8","260",,,,,,,,,,,,,"5","10","9","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-01T13:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","95",,"75",,,,,"10183",,,"8","257",,,"212","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T13:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","95",,"69",,,,,"10183",,,"8","262",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T13:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","89",,"65",,,,,"10183",,,"8","259",,,"216","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T13:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","94",,"72",,,,,"10183",,,"8","264",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-01T13:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","60",,,,,"10184",,,"8","258",,,"221",,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-01T13:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","70",,,,,"10182",,,"8","265",,,,,,,,,,,,,"5","11","8","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-01T14:00:00","28.92","-169.13",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233","89","798","172","7","0",,"1","FFFF7F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-01T14:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","83",,"60",,,,,"10182",,,"8","259",,,"220","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-01T14:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","88",,"77",,,,,"10182",,,"8","264",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-01T14:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-01T14:00:00","26.35","-161.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
