"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1801564","2022-09-02T04:51:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10076",,,"8","283",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T04:53:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T04:55:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T04:57:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T04:59:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"TBWUK61","2022-09-02T05:00:00","25.50","35.50",,,"1","6","2","5","7","2","1",,"320","4","87","1","97","6","0","10050",,,"8","300",,"270","258","1","310","0","0","0","9","0","0",,,,,,,"217","55","798","172","5","1","2","2","111111","11111111111AAA",,"5",,"0",,,,,,,,
"1801564","2022-09-02T05:01:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10077",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:03:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:05:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:07:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:09:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:11:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10078",,,"8","285",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:13:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:15:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:17:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:19:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:21:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10078",,,"8","283",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:23:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:25:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:27:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:29:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:31:00","29.44","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10078",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:33:00","29.44","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:35:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:37:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:39:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:41:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10078",,,"8","285",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:43:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:45:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:47:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:49:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:51:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10079",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:53:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:55:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:57:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T05:59:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"9HA4048","2022-09-02T06:00:00","27.60","34.00",,,"1","4","0","0","7","2","1","0","320","4","129",,"97","2",,"10161","2","20","0","260","0","220","202",,"290",,,"0","A","0","0",,,,"0",,,"217","74","992","114","5","0",,"2","111151","1111A111118A31",,,"1",,"0",,"0","A","A","A","A","4"
"DGXS","2022-09-02T06:00:00","27.50","34.30",,,"1","6","2","5","8","2","1",,"310",,"118","1","97","10","0","10063","3","14","8","279",,,"245","1","300","0","0","0","9","0","0","31","4","5","34","3","4","217","74","798","172","5","0",,"2","111111","1111111A111111",,"5",,"0",,,,,,,,
"1801564","2022-09-02T06:01:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10078",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:03:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:05:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:07:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:09:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:11:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10078",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:13:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:15:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:17:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:19:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:21:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10078",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:23:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:25:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:27:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:29:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:31:00","29.44","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10078",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:33:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:35:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:37:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:39:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:41:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10080",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:43:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:45:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:47:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:49:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:51:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10080",,,"8","286",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:53:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:55:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:57:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T06:59:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"EUMDE31","2022-09-02T07:00:00","20.27","38.89",,,"1","5","2","5","7","4","1","5","105",,"31",,,,,"10076","2","18","8","317",,,"282",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"1801564","2022-09-02T07:01:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10080",,,"8","285",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:03:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:05:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:07:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:09:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:11:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10080",,,"8","286",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:13:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:15:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:17:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:19:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:21:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10081",,,"8","284",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:23:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:25:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:27:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:29:00","29.44","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:31:00","29.44","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10081",,,"8","285",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:33:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:35:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:37:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:39:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:41:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10081",,,"8","286",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:43:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:45:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:47:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:49:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:51:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10081",,,"8","286",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:53:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:55:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:57:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T07:59:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"EUMDE31","2022-09-02T08:00:00","20.56","38.71",,,"1","5","2","5","7","4","1","5","105",,"31",,,,,"10074","2","9","8","318",,,"279",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"1801564","2022-09-02T08:01:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10080",,,"8","286",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1FF1F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T08:03:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T08:05:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T08:07:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T08:09:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
