"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5301504","2016-09-03T12:00:00","20.33","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10043",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-03T12:00:00","22.00","114.20",,,"1","4","0","0","0","0",,"1","0","220","4","46",,"97","3","1","10020",,,"0","290",,,,,"3","300","3","3","5","2","7","2",,"10","1",,,,"225","24","992","114","5","1","2","1","11111F","1111111AA111AA",,,"1","1",,,,,,,,,,"4"
"5301504","2016-09-03T13:00:00","20.33","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10045",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-03T14:00:00","20.33","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10055",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-03T15:00:00","20.33","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10057",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"VRDY5","2016-09-03T15:00:00","22.80","117.10",,,"1","4","0","0","5","2",,"1","0","40","3","57",,"97","3","2","10128","0",,"0","270","0","260",,"256","3",,"8","5","7","4","7","A",,,,,,,"225","27","992","114","5","1","2","1","711111","11111111111AA7",,,"1","2",,,,,,,,,,"4"
"5301504","2016-09-03T16:00:00","20.33","115.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10051",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-03T17:00:00","20.34","115.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10047",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"C6AV5","2016-09-03T17:00:00","22.00","114.50",,,"1","4","0","0","0","0","1","1","0","220","0","40",,"97","3","2","10073","4","0","0","292",,,,,"3","313","5","5","7","4","7","A",,"5","2","18","10","3","225","24","992","114","5","0",,"1","31111F","1111111AA11111",,,"1","2",,,,,,,,,,"4"
"5301504","2016-09-03T18:00:00","20.34","115.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10046",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-03T18:00:00","22.10","114.20",,,"1","4","0","0","0","0",,"1","0","50","4","31",,"95","10","2","10040","0","0","0","280","0","270",,"267","3","300","8",,"6","3","A","A",,"99",,"0",,,"225","24","992","114","5","1","2","1","111111","11111111111731",,,"1","2","0",,,,,,,,,"4"
"5301500","2016-09-03T19:00:00","20.00","115.66",,,"1","4","2","5",,,,"11",,,,,,,,,"10044",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-03T19:00:00","20.35","115.07",,,"1","4","2","5",,,,"11",,,,,,,,,"10043",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-03T20:00:00","20.00","115.66",,,"1","4","2","5",,,,"11",,,,,,,,,"10038",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-03T20:00:00","20.36","115.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10037",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-03T21:00:00","20.01","115.64",,,"1","4","2","5",,,,"11",,,,,,,,,"10039",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-03T21:00:00","20.38","115.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10042",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"VRLT9","2016-09-03T21:00:00","20.30","118.50",,,"1","4","0","0","1","3",,"1","0","230","4","103",,"97",,"2","10060","4",,"0","270","0","260",,"256",,,"6","6","7","2","A","A",,"6","6",,"4","4","225","8","992","114","5","1","2","1","F11111","111A11111A1177",,,"1","2",,"2","2","0","0","A","0","A","A","4"
"5301500","2016-09-03T22:00:00","20.01","115.64",,,"1","4","2","5",,,,"11",,,,,,,,,"10041",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-03T22:00:00","20.39","115.05",,,"1","4","2","5",,,,"11",,,,,,,,,"10050",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-03T23:00:00","20.02","115.64",,,"1","4","2","5",,,,"11",,,,,,,,,"10043",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-03T23:00:00","20.41","115.05",,,"1","4","2","5",,,,"11",,,,,,,,,"10045",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T00:00:00","20.02","115.64",,,"1","4","2","5",,,,"11",,,,,,,,,"10042",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T00:00:00","20.42","115.05",,,"1","4","2","5",,,,"11",,,,,,,,,"10049",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-04T00:00:00","22.00","114.20",,,"1","4","0","0","0","0",,"1","0","180","4","51",,"96","62","6","10030",,,"0","280",,,,,"3","300","6","6","7","3","1","0",,"10","2",,,,"225","24","992","114","5","1","2","2","11111F","1111111AA111AA",,,"1","6",,,,,,,,,,"4"
"5301500","2016-09-04T01:00:00","20.02","115.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T01:00:00","20.43","115.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10056",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T02:00:00","20.02","115.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T02:00:00","20.43","115.07",,,"1","4","2","5",,,,"11",,,,,,,,,"10055",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"VRKB8","2016-09-04T02:00:00","23.50","117.90",,,"1","4","0","0","1","4","1","1","0","50","4","93",,"96","3","2","10056","2","12","0","290","0","260",,"248","1","270","6","3","7","2","A","A",,"5","1","13","5","1","225","37","992","114","5","1","2","2","111111","11141111111111",,,"1","2",,,,,,,,,,"4"
"5301500","2016-09-04T03:00:00","20.02","115.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10051",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T03:00:00","20.43","115.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10057",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T04:00:00","20.01","115.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10050",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T04:00:00","20.43","115.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","298",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T05:00:00","20.02","115.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10047",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T05:00:00","20.42","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10046",,,"8",,,,,,"9","298",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T06:00:00","20.02","115.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10040",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T06:00:00","20.42","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10042",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-04T06:00:00","22.10","114.20",,,"1","4","0","0","0","0",,"1","0","50","4","98",,"95","10","2","10040","0","0","0","320","0","280",,"267","3","300","6",,"6","4","6","A",,"8","4","0",,,"225","24","992","114","5","1","2","2","131111","11111111111131",,,"1","2","0",,,,,,,,,"4"
"DFKM2","2016-09-04T06:00:00","20.10","113.90",,,"1","4","0","0","8","4","1","1","0","300","4","41",,"98",,"2","10051","8","8","0","310",,,,"258","1","288","7","5","3","5","9","8",,"1","1","20","3","3","225","3","992","114","5","1","2","2","111111","111A111A111111",,,"1","2",,,,,,,,,,"4"
"ELZU3","2016-09-04T06:00:00","22.00","114.10",,,"1","4","0","0","0","0",,"1","0","70","3","77",,"96","2","1","10040","6","10","0","300","0","280",,"273","3","290","5","3","2","4","7","4",,"4","2",,,,"225","24","992","114","5","1","2","2","111111","111411111111A1",,,"1","1",,,,,,,,,,"4"
"5301500","2016-09-04T07:00:00","20.01","115.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10031",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T07:00:00","20.42","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10036",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T08:00:00","20.01","115.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10029",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T08:00:00","20.42","115.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10035",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T09:00:00","20.01","115.59",,,"1","4","2","5",,,,"11",,,,,,,,,"10034",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T09:00:00","20.42","115.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10039",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T10:00:00","20.01","115.58",,,"1","4","2","5",,,,"11",,,,,,,,,"10037",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T10:00:00","20.42","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10044",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"TBWUK37","2016-09-04T10:00:00","20.00","119.60",,,"1","4","0","0","8","3",,"1","0","270","4","98",,"96","65","6","10050","7","7","0","261","0","253",,"250","1","300","8","8","7","3","A","A",,"2","2","29","4","2","225","9","992","114","5","1","2","2","111111","11111111111111",,,"1","2","17","6","2",,,,,,,"4"
"5301500","2016-09-04T11:00:00","20.01","115.57",,,"1","4","2","5",,,,"11",,,,,,,,,"10043",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T11:00:00","20.43","115.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10048",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T12:00:00","20.01","115.55",,,"1","4","2","5",,,,"11",,,,,,,,,"10048",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T12:00:00","20.43","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-04T12:00:00","22.00","114.20",,,"1","4","0","0","0","0",,"1","0","70","4","103",,"97","3","2","10040",,,"0","290",,,,,"3","300","3","3","6","2","6","0",,"10","3",,,,"225","24","992","114","5","1","2","1","11111F","1111111AA111AA",,,"1","2",,,,,,,,,,"4"
"D5GN5","2016-09-04T12:00:00","22.00","114.40",,,"1","4","0","0","0","0",,"1","0","90","4","103",,"98","3","2","10058","3",,"0","275",,,,"239","1","290","8","7","7","5","1","A",,,,,,,"225","24","992","114","5","1","2","1","111111","1111111A111AA7",,,"1","2",,,,,,,,,,"4"
"5301500","2016-09-04T13:00:00","20.02","115.54",,,"1","4","2","5",,,,"11",,,,,,,,,"10054",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T13:00:00","20.43","115.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10058",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T14:00:00","20.03","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10058",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T14:00:00","20.43","115.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10063",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T15:00:00","20.03","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10058",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T15:00:00","20.43","115.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10065",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T16:00:00","20.04","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T16:00:00","20.42","115.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10058",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T17:00:00","20.04","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10045",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T17:00:00","20.42","115.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10051",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"C6AV5","2016-09-04T17:00:00","22.00","114.50",,,"1","4","0","0","0","0","1","1","0","60","0","100",,"97","2","1","10093","4","0","0","292",,,,,"3","308","5","5","8","4","7","A",,"4","2","5","8","3","225","24","992","114","5","0",,"1","11111F","1111111AA11111",,,"1","1",,,,,,,,,,"4"
"5301500","2016-09-04T18:00:00","20.05","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10041",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T18:00:00","20.42","115.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10047",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-04T18:00:00","22.10","114.20",,,"1","4","0","0","0","0",,"1","0","50","4","77",,"96","10","2","10050",,"10","0","280","0","255",,"246","3","300","7",,"6","3","A","A",,"8","3","0",,,"225","24","992","114","5","1","2","1","111111","11111111111137",,,"1","2","0",,,,,,,,,"4"
"5301500","2016-09-04T19:00:00","20.05","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10039",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T19:00:00","20.42","115.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10046",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T20:00:00","20.05","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10041",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T20:00:00","20.43","115.07",,,"1","4","2","5",,,,"11",,,,,,,,,"10046",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T21:00:00","20.05","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10043",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T21:00:00","20.45","115.05",,,"1","4","2","5",,,,"11",,,,,,,,,"10049",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T22:00:00","20.05","115.52",,,"1","4","2","5",,,,"11",,,,,,,,,"10044",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T22:00:00","20.46","115.04",,,"1","4","2","5",,,,"11",,,,,,,,,"10049",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-04T23:00:00","20.05","115.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10045",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-04T23:00:00","20.48","115.03",,,"1","4","2","5",,,,"11",,,,,,,,,"10052",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-05T00:00:00","20.05","115.52",,,"1","4","2","5",,,,"11",,,,,,,,,"10051",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-05T00:00:00","20.49","115.02",,,"1","4","2","5",,,,"11",,,,,,,,,"10055",,,"8",,,,,,"9","295",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-05T00:00:00","22.00","114.20",,,"1","4","0","0","0","0",,"1","0","140","4","108",,"96","10","5","10040",,,"0","280",,,,,"3","300","4","4","6","3","1","0",,"10","3",,,,"225","24","992","114","5","1","2","2","11111F","1111111AA111AA",,,"1","1",,,,,,,,,,"4"
"OWNT2","2016-09-05T00:00:00","21.50","117.40",,,"1","4","0","0","3","4","1","1","0","100","3","93",,"98","3","0","10064","2","8","0","290","0","265",,"255","1","312","6","4","8","5","9","8",,"0","1","18","2","2","225","17","992","114","5","1","2","2","311111","11111111111111",,,"1","0",,,,,,,,,,"4"
"5301500","2016-09-05T01:00:00","20.05","115.52",,,"1","4","2","5",,,,"11",,,,,,,,,"10055",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-05T01:00:00","20.50","115.02",,,"1","4","2","5",,,,"11",,,,,,,,,"10058",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-05T02:00:00","20.04","115.52",,,"1","4","2","5",,,,"11",,,,,,,,,"10056",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-05T02:00:00","20.52","115.02",,,"1","4","2","5",,,,"11",,,,,,,,,"10062",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-05T03:00:00","20.04","115.52",,,"1","4","2","5",,,,"11",,,,,,,,,"10056",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-05T03:00:00","20.53","115.02",,,"1","4","2","5",,,,"11",,,,,,,,,"10059",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-05T04:00:00","20.03","115.51",,,"1","4","2","5",,,,"11",,,,,,,,,"10048",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-05T04:00:00","20.53","115.03",,,"1","4","2","5",,,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","299",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-05T05:00:00","20.02","115.51",,,"1","4","2","5",,,,"11",,,,,,,,,"10046",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-05T05:00:00","20.53","115.04",,,"1","4","2","5",,,,"11",,,,,,,,,"10051",,,"8",,,,,,"9","300",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-05T06:00:00","20.02","115.51",,,"1","4","2","5",,,,"11",,,,,,,,,"10048",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
