"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"5100001","2020-09-01T05:10:00","24.45","-162.00",,,"1","5","2","5",,,"11",,"80",,"98",,,,,"10181",,,"8","269",,"232","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T05:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","69",,"103",,,,,"10175",,,"8","269",,"232","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T05:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","81",,"105",,,,,"10183",,,"8","270",,"229","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T05:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","72",,"94",,,,,"10176",,,"8","269",,"233","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T05:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","85",,"97",,,,,"10185",,,"8","270",,"229","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T05:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","74",,"101",,,,,"10177",,,"8","269",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T05:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","84",,"103",,,,,"10187",,,"8","270",,"229","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T05:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","77",,"103",,,,,"10178",,,"8","270",,"230","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T05:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","100",,,,,"10187",,,,"270",,"231","1","271",,,,,,,"8","5","12","15","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A13A",,,"6",,"4"
"5100101","2020-09-01T05:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","100",,,,,"10180",,,,"270",,"229","1","271",,,,,,,"8","5","10","12","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-01T06:00:00","29.82","-166.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-01T06:00:00","24.11","-162.17",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,"9","271",,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-01T06:00:00","27.25","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-01T06:00:00","29.42","-168.90",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,"9","274",,,,,,,,,,,,"233","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2020-09-01T06:00:00","27.61","-163.41",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,"9","273",,,,,,,,,,,,"233","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600929","2020-09-01T06:00:00","25.54","-160.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","245",,,,,,,,,,,,"233","50","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-01T06:00:00","20.39","-166.86",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,"9","282",,,,,,,,,,,,"233","6","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-01T06:00:00","23.03","-163.54",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,"9","273",,,,,,,,,,,,"233","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-01T06:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10189","3","17",,"269",,"231","1","271",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-01T06:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","100",,,,,"10181","3","17",,"270",,"232","1","271",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5102598","2020-09-01T06:00:00","25.47","-167.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,"233","57","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-01T06:00:00","28.05","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,"9","271",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-01T06:02:00","24.95","-163.41",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,"9","273",,,,,,,,,,,,"233","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-01T06:02:00","28.01","-161.03",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,"9","274",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601712","2020-09-01T06:04:00","24.86","-160.75",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,"9","270",,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-01T06:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","82",,"100",,,,,"10190",,,"8","270",,"229","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T06:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","77",,"101",,,,,"10183",,,"8","269",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T06:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","82",,"102",,,,,"10192",,,"8","270",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T06:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","83",,"100",,,,,"10183",,,"8","268",,"232","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T06:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","89",,"101",,,,,"10192",,,"8","269",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T06:30:00","24.36","-162.07",,,"1","5","2","5",,,"11",,"80",,"94",,,,,"10184",,,"8","269",,"234","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T06:40:00","24.45","-162.00",,,"1","5","2","5",,,"11",,"90",,"99",,,,,"10193",,,"8","268",,"227","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T06:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","76",,"106",,,,,"10184",,,"8","269",,"230","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T06:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","100",,,,,"10195",,,,"267",,"228","1","271",,,,,,,"8","4","16","15","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A13A",,,"6",,"4"
"5100101","2020-09-01T06:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","100",,,,,"10185",,,,"267",,"234","1","271",,,,,,,"8","4","11","15","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A13A",,,"6",,"4"
"1401675","2020-09-01T07:00:00","29.81","-166.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-01T07:00:00","24.11","-162.18",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,"9","271",,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-01T07:00:00","27.25","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","272",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-01T07:00:00","29.42","-168.89",,,"1","4","2","5",,,"11",,,,,,,,,"10225",,,"8",,,,"9","274",,,,,,,,,,,,"233","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2020-09-01T07:00:00","27.62","-163.41",,,"1","4","2","5",,,"11",,,,,,,,,"10223",,,"8",,,,"9","273",,,,,,,,,,,,"233","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600929","2020-09-01T07:00:00","25.53","-160.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","245",,,,,,,,,,,,"233","50","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-01T07:00:00","20.38","-166.86",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,"9","282",,,,,,,,,,,,"233","6","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-01T07:00:00","23.03","-163.54",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,"9","273",,,,,,,,,,,,"233","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-01T07:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","80","1","100",,,,,"10195",,,"0","267",,"228","1","271",,,,"A",,,"8","4","16","15","2","233","42","993","114","6","1","2","1","111111","11AAA11A11813A",,,"6",,"4"
"5100101","2020-09-01T07:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","80","1","100",,,,,"10185",,,"0","267",,"234","1","271",,,,"A",,,"8","4","11","15","2","233","42","993","114","6","1","2","1","111111","11AAA11A11813A",,,"6",,"4"
"5102598","2020-09-01T07:00:00","25.47","-167.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,"233","57","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-01T07:00:00","28.04","-161.05",,,"1","4","2","5",,,"11",,,,,,,,,"10227",,,"8",,,,"9","271",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-01T07:00:00","28.00","-161.03",,,"1","4","2","5",,,"11",,,,,,,,,"10227",,,"8",,,,"9","274",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-01T07:02:00","24.96","-163.40",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,"9","273",,,,,,,,,,,,"233","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-01T07:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","86",,"101",,,,,"10196",,,"8","269",,"226","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T07:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","78",,"107",,,,,"10188",,,"8","268",,"228","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T07:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","86",,"100",,,,,"10197",,,"8","269",,"230","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T07:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","86",,"94",,,,,"10189",,,"8","269",,"229","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T07:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","89",,"96",,,,,"10198",,,"8","268",,"227","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T07:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","85",,"95",,,,,"10189",,,"8","270",,"227","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T07:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","91",,"95",,,,,"10198",,,"8","268",,"230","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T07:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","78",,"99",,,,,"10191",,,"8","269",,"229","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T07:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","100",,,,,"10199",,,,"266",,"223","1","271",,,,,,,"6","4","9","9","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-01T07:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10190",,,,"268",,"229","1","271",,,,,,,"7","4","10","9","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-01T08:00:00","29.81","-166.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-01T08:00:00","24.11","-162.18",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,"9","271",,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-01T08:00:00","27.25","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-01T08:00:00","29.42","-168.89",,,"1","4","2","5",,,"11",,,,,,,,,"10227",,,"8",,,,"9","273",,,,,,,,,,,,"233","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2020-09-01T08:00:00","27.63","-163.42",,,"1","4","2","5",,,"11",,,,,,,,,"10226",,,"8",,,,"9","273",,,,,,,,,,,,"233","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600929","2020-09-01T08:00:00","25.52","-160.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","245",,,,,,,,,,,,"233","50","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-01T08:00:00","20.38","-166.87",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,"9","282",,,,,,,,,,,,"233","6","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-01T08:00:00","23.04","-163.55",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,"9","273",,,,,,,,,,,,"233","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-01T08:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10200","1","19",,"266",,"229","1","270",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-01T08:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10191","1","19",,"268",,"232","1","271",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5102598","2020-09-01T08:00:00","25.47","-167.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,"233","57","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-01T08:00:00","28.04","-161.05",,,"1","4","2","5",,,"11",,,,,,,,,"10230",,,"8",,,,"9","271",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-01T08:02:00","28.00","-161.03",,,"1","4","2","5",,,"11",,,,,,,,,"10231",,,"8",,,,"9","274",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-01T08:04:00","24.98","-163.39",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,"9","272",,,,,,,,,,,,"233","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-01T08:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","83",,"88",,,,,"10199",,,"8","268",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T08:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","67",,"92",,,,,"10191",,,"8","265",,"234","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T08:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","82",,"92",,,,,"10199",,,"8","269",,"232","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T08:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","75",,"90",,,,,"10191",,,"8","267",,"236","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T08:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","83",,"93",,,,,"10199",,,"8","268",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T08:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","78",,"93",,,,,"10191",,,"8","268",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T08:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","84",,"94",,,,,"10199",,,"8","269",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T08:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","77",,"95",,,,,"10191",,,"8","269",,"230","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T08:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10199",,,,"268",,"231","1","271",,,,,,,"8","4","15","14","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A13A",,,"6",,"4"
"5100101","2020-09-01T08:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10191",,,,"269",,"229","1","271",,,,,,,"8","5","13","13","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A13A",,,"6",,"4"
"1401675","2020-09-01T09:00:00","29.81","-166.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-01T09:00:00","24.11","-162.19",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,"9","271",,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-01T09:00:00","27.25","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-01T09:00:00","29.42","-168.88",,,"1","4","2","5",,,"11",,,,,,,,,"10228",,,"8",,,,"9","273",,,,,,,,,,,,"233","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2020-09-01T09:00:00","27.64","-163.42",,,"1","4","2","5",,,"11",,,,,,,,,"10224",,,"8",,,,"9","273",,,,,,,,,,,,"233","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600929","2020-09-01T09:00:00","25.51","-160.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","245",,,,,,,,,,,,"233","50","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-01T09:00:00","20.37","-166.88",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,"9","282",,,,,,,,,,,,"233","6","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-01T09:00:00","23.05","-163.55",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,"9","273",,,,,,,,,,,,"233","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-01T09:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","80","1","90",,,,,"10199",,,"0","268",,"231","1","271",,,,"A",,,"8","4","15","14","2","233","42","993","114","6","1","2","1","111111","11AAA11A11813A",,,"6",,"4"
"5100101","2020-09-01T09:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10191","1","9",,"269",,"229","1","271",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5102598","2020-09-01T09:00:00","25.47","-167.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,"233","57","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-01T09:00:00","28.03","-161.06",,,"1","4","2","5",,,"11",,,,,,,,,"10231",,,"8",,,,"9","271",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-01T09:01:00","24.98","-163.38",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,"9","272",,,,,,,,,,,,"233","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-01T09:01:00","27.99","-161.03",,,"1","4","2","5",,,"11",,,,,,,,,"10232",,,"8",,,,"9","274",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-01T09:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","92",,"88",,,,,"10198",,,"8","269",,"230","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T09:10:00","24.36","-162.07",,,"1","5","2","5",,,"11",,"80",,"89",,,,,"10190",,,"8","269",,"232","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T09:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","83",,"91",,,,,"10198",,,"8","269",,"232","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T09:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","84",,"93",,,,,"10189",,,"8","269",,"231","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T09:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","71",,"99",,,,,"10198",,,"8","260",,"232","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T09:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","83",,"90",,,,,"10190",,,"8","268",,"231","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T09:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","76",,"88",,,,,"10198",,,"8","255",,"231","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-01T09:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","89",,"90",,,,,"10190",,,"8","268",,"231","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-01T09:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","100",,,,,"10198",,,,"264",,"232","1","270",,,,,,,"8","4","12","13","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A13A",,,"6",,"4"
"5100101","2020-09-01T09:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10190",,,,"267",,"232","1","270",,,,,,,"8","5",,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11A1AA",,,"6",,"4"
"1401675","2020-09-01T10:00:00","29.81","-166.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","269",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
